season,week,team,redzone_trips,redzone_tds,redzone_fgs,redzone_trips_allowed,redzone_tds_allowed,redzone_fgs_forced
2023,2,NE,2.0,2.0,0.0,4.0,3.0,1.0
2023,2,NO,4.0,2.0,2.0,3.0,1.0,1.0
2023,2,NYG,5.0,4.0,1.0,5.0,3.0,2.0
2023,2,NYJ,2.0,1.0,1.0,6.0,2.0,4.0
2023,2,PHI,5.0,4.0,1.0,4.0,4.0,0.0
2023,2,PIT,1.0,1.0,0.0,3.0,2.0,0.0
2023,2,SEA,5.0,4.0,1.0,5.0,4.0,1.0
2023,2,SF,5.0,3.0,2.0,4.0,2.0,2.0
2023,2,TB,5.0,2.0,2.0,2.0,2.0,0.0
2023,2,TEN,4.0,3.0,1.0,5.0,2.0,3.0
2023,2,WAS,4.0,4.0,0.0,6.0,4.0,2.0
2023,3,ARI,3.0,3.0,0.0,5.0,1.0,2.0
2023,3,ATL,1.0,0.0,1.0,5.0,2.0,2.0
2023,3,BAL,3.0,2.0,0.0,2.0,1.0,1.0
2023,3,BUF,5.0,3.0,2.0,2.0,0.0,0.0
2023,3,CAR,4.0,3.0,1.0,7.0,3.0,4.0
2023,3,CHI,2.0,1.0,1.0,6.0,5.0,1.0
2023,3,CIN,1.0,1.0,0.0,4.0,1.0,3.0
2023,3,CLE,3.0,3.0,0.0,2.0,0.0,1.0
2023,3,DAL,5.0,1.0,2.0,3.0,3.0,0.0
2023,3,DEN,5.0,2.0,2.0,10.0,10.0,0.0
2023,3,DET,5.0,2.0,2.0,1.0,0.0,1.0
2023,3,GB,4.0,2.0,1.0,2.0,1.0,1.0
2023,3,HOU,7.0,4.0,3.0,3.0,2.0,1.0
2023,3,IND,2.0,1.0,1.0,3.0,2.0,0.0
2023,3,JAX,3.0,2.0,1.0,7.0,4.0,3.0
2023,3,KC,6.0,5.0,1.0,2.0,1.0,1.0
2023,3,LA,4.0,1.0,3.0,1.0,1.0,0.0
2023,3,LAC,4.0,4.0,0.0,6.0,3.0,1.0
2023,3,LV,3.0,2.0,1.0,2.0,2.0,0.0
2023,3,MIA,10.0,10.0,0.0,5.0,2.0,2.0
2023,3,MIN,6.0,3.0,1.0,4.0,4.0,0.0
2023,3,NE,3.0,1.0,0.0,1.0,1.0,0.0
2023,3,NO,2.0,1.0,1.0,4.0,2.0,1.0
2023,3,NYG,1.0,1.0,0.0,6.0,3.0,3.0
2023,3,NYJ,1.0,1.0,0.0,3.0,1.0,0.0
2023,3,PHI,7.0,2.0,3.0,2.0,1.0,1.0
2023,3,PIT,2.0,2.0,0.0,3.0,2.0,1.0
2023,3,SEA,7.0,3.0,4.0,4.0,3.0,1.0
2023,3,SF,6.0,3.0,3.0,1.0,1.0,0.0
2023,3,TB,2.0,1.0,1.0,7.0,2.0,3.0
2023,3,TEN,2.0,0.0,1.0,3.0,3.0,0.0
2023,3,WAS,2.0,0.0,0.0,5.0,3.0,2.0
2023,4,ARI,4.0,2.0,1.0,5.0,5.0,0.0
2023,4,ATL,2.0,1.0,0.0,3.0,1.0,1.0
2023,4,BAL,4.0,4.0,0.0,2.0,0.0,1.0
2023,4,BUF,7.0,6.0,1.0,4.0,3.0,0.0
2023,4,CAR,2.0,0.0,1.0,3.0,3.0,0.0
2023,4,CHI,5.0,4.0,0.0,3.0,3.0,0.0
2023,4,CIN,1.0,0.0,1.0,5.0,3.0,1.0
2023,4,CLE,2.0,0.0,1.0,4.0,4.0,0.0
2023,4,DAL,5.0,2.0,3.0,1.0,0.0,1.0
2023,4,DEN,3.0,3.0,0.0,5.0,4.0,0.0
2023,4,DET,7.0,4.0,2.0,4.0,2.0,1.0
2023,4,GB,4.0,2.0,1.0,7.0,4.0,2.0
2023,4,HOU,5.0,3.0,2.0,2.0,0.0,2.0
2023,4,IND,3.0,3.0,0.0,3.0,2.0,1.0
2023,4,JAX,3.0,1.0,1.0,2.0,1.0,0.0
2023,4,KC,6.0,2.0,3.0,3.0,2.0,1.0
2023,4,LA,3.0,2.0,1.0,3.0,3.0,0.0
2023,4,LAC,4.0,3.0,1.0,5.0,2.0,1.0
2023,4,LV,5.0,2.0,1.0,4.0,3.0,1.0
2023,4,MIA,4.0,3.0,0.0,7.0,6.0,1.0
2023,4,MIN,3.0,3.0,0.0,2.0,0.0,1.0
2023,4,NE,1.0,0.0,1.0,5.0,2.0,3.0
2023,4,NO,2.0,0.0,2.0,4.0,3.0,1.0
2023,4,NYG,1.0,1.0,0.0,4.0,2.0,1.0
2023,4,NYJ,3.0,2.0,1.0,6.0,2.0,3.0
2023,4,PHI,4.0,3.0,1.0,5.0,4.0,1.0
2023,4,PIT,2.0,0.0,2.0,5.0,3.0,2.0
2023,4,SEA,4.0,2.0,1.0,1.0,1.0,0.0
2023,4,SF,5.0,5.0,0.0,4.0,2.0,1.0
2023,4,TB,4.0,3.0,1.0,2.0,0.0,2.0
2023,4,TEN,5.0,3.0,1.0,1.0,0.0,1.0
2023,4,WAS,5.0,4.0,1.0,4.0,3.0,1.0
2023,5,ARI,4.0,3.0,0.0,6.0,3.0,2.0
2023,5,ATL,4.0,2.0,2.0,3.0,1.0,2.0
2023,5,BAL,3.0,1.0,1.0,3.0,1.0,2.0
2023,5,BUF,3.0,3.0,0.0,5.0,3.0,0.0
2023,5,CAR,4.0,3.0,1.0,6.0,6.0,0.0
2023,5,CHI,7.0,4.0,3.0,3.0,2.0,1.0
2023,5,CIN,6.0,3.0,2.0,4.0,3.0,0.0
2023,5,DAL,2.0,1.0,0.0,7.0,6.0,0.0
2023,5,DEN,4.0,2.0,2.0,7.0,1.0,4.0
2023,5,DET,6.0,6.0,0.0,4.0,3.0,1.0
2023,5,GB,3.0,1.0,2.0,3.0,2.0,1.0
2023,5,HOU,3.0,1.0,2.0,4.0,2.0,2.0
2023,5,IND,6.0,2.0,3.0,4.0,1.0,2.0
2023,5,JAX,5.0,3.0,0.0,3.0,3.0,0.0
2023,5,KC,4.0,3.0,1.0,4.0,2.0,1.0
2023,5,LA,2.0,2.0,0.0,7.0,2.0,3.0
2023,5,LV,3.0,2.0,1.0,3.0,1.0,2.0
2023,5,MIA,5.0,5.0,0.0,3.0,0.0,1.0
2023,5,MIN,4.0,2.0,1.0,4.0,3.0,1.0
2023,5,NE,0.0,0.0,0.0,4.0,3.0,0.0
2023,5,NO,4.0,3.0,0.0,0.0,0.0,0.0
2023,5,NYG,3.0,0.0,1.0,5.0,5.0,0.0
2023,5,NYJ,7.0,1.0,4.0,4.0,2.0,2.0
2023,5,PHI,7.0,2.0,3.0,2.0,2.0,0.0
2023,5,PIT,3.0,1.0,2.0,3.0,1.0,1.0
2023,5,SF,7.0,6.0,0.0,2.0,1.0,0.0
2023,5,TEN,4.0,1.0,2.0,6.0,2.0,3.0
2023,5,WAS,3.0,2.0,1.0,7.0,4.0,3.0
2023,6,ARI,3.0,0.0,2.0,5.0,2.0,3.0
2023,6,ATL,3.0,2.0,0.0,4.0,3.0,1.0
2023,6,BAL,6.0,1.0,5.0,4.0,1.0,3.0
2023,6,BUF,2.0,2.0,0.0,5.0,0.0,3.0
2023,6,CAR,3.0,2.0,0.0,6.0,6.0,0.0
2023,6,CHI,2.0,1.0,1.0,1.0,1.0,0.0
2023,6,CIN,2.0,2.0,0.0,5.0,1.0,1.0
2023,6,CLE,2.0,1.0,1.0,3.0,2.0,1.0
2023,6,DAL,4.0,2.0,1.0,4.0,2.0,1.0
2023,6,DEN,1.0,1.0,0.0,5.0,1.0,2.0
2023,6,DET,4.0,2.0,2.0,2.0,0.0,2.0
2023,6,HOU,4.0,2.0,2.0,4.0,1.0,1.0
2023,6,IND,4.0,2.0,1.0,5.0,4.0,1.0
2023,6,JAX,5.0,4.0,1.0,4.0,2.0,1.0
2023,6,KC,5.0,1.0,2.0,1.0,1.0,0.0
2023,6,LA,5.0,2.0,3.0,3.0,0.0,2.0
2023,6,LAC,4.0,2.0,1.0,4.0,2.0,1.0
2023,6,LV,7.0,1.0,4.0,2.0,2.0,0.0
2023,6,MIA,6.0,6.0,0.0,3.0,2.0,0.0
2023,6,MIN,1.0,1.0,0.0,2.0,1.0,1.0
2023,6,NE,2.0,2.0,0.0,7.0,1.0,4.0
2023,6,NO,4.0,1.0,1.0,4.0,2.0,2.0
2023,6,NYG,5.0,0.0,3.0,2.0,2.0,0.0
2023,6,NYJ,5.0,1.0,4.0,3.0,2.0,0.0
2023,6,PHI,3.0,2.0,0.0,5.0,1.0,4.0
2023,6,SEA,5.0,1.0,1.0,2.0,2.0,0.0
2023,6,SF,3.0,2.0,1.0,2.0,1.0,1.0
2023,6,TB,2.0,0.0,2.0,4.0,2.0,2.0
2023,6,TEN,4.0,1.0,3.0,6.0,1.0,5.0
2023,6,WAS,4.0,3.0,1.0,3.0,2.0,0.0
2023,7,ARI,3.0,2.0,0.0,3.0,1.0,1.0
2023,7,ATL,5.0,1.0,1.0,3.0,1.0,2.0
2023,7,BAL,6.0,5.0,1.0,3.0,1.0,0.0
2023,7,BUF,5.0,3.0,1.0,5.0,3.0,2.0
2023,7,CHI,3.0,3.0,0.0,2.0,1.0,1.0
2023,7,CLE,3.0,3.0,0.0,5.0,4.0,1.0
2023,7,DEN,4.0,1.0,3.0,3.0,2.0,1.0
2023,7,DET,3.0,1.0,0.0,6.0,5.0,1.0
2023,7,GB,3.0,2.0,1.0,4.0,1.0,3.0
2023,7,IND,5.0,4.0,1.0,3.0,3.0,0.0
2023,7,JAX,3.0,3.0,0.0,5.0,2.0,2.0
2023,7,KC,5.0,4.0,1.0,3.0,2.0,0.0
2023,7,LA,2.0,2.0,0.0,3.0,3.0,0.0
2023,7,LAC,3.0,2.0,0.0,5.0,4.0,1.0
2023,7,LV,2.0,1.0,1.0,3.0,3.0,0.0
2023,7,MIA,2.0,1.0,1.0,6.0,4.0,1.0
2023,7,MIN,4.0,2.0,2.0,3.0,2.0,0.0
2023,7,NE,5.0,3.0,2.0,5.0,3.0,1.0
2023,7,NO,5.0,2.0,2.0,3.0,3.0,0.0
2023,7,NYG,3.0,2.0,0.0,3.0,1.0,0.0
2023,7,PHI,6.0,4.0,1.0,2.0,1.0,1.0
2023,7,PIT,3.0,3.0,0.0,2.0,2.0,0.0
2023,7,SEA,3.0,1.0,1.0,3.0,2.0,0.0
2023,7,SF,3.0,2.0,0.0,4.0,2.0,2.0
2023,7,TB,3.0,1.0,2.0,5.0,1.0,1.0
2023,7,WAS,3.0,1.0,0.0,3.0,2.0,0.0
2023,8,ARI,3.0,3.0,0.0,4.0,4.0,0.0
2023,8,ATL,3.0,2.0,1.0,4.0,4.0,0.0
2023,8,BAL,4.0,4.0,0.0,3.0,3.0,0.0
2023,8,BUF,6.0,3.0,1.0,2.0,2.0,0.0
2023,8,CAR,4.0,1.0,2.0,2.0,2.0,0.0
2023,8,CHI,2.0,2.0,0.0,3.0,3.0,0.0
2023,8,CIN,5.0,4.0,0.0,4.0,2.0,1.0
2023,8,CLE,5.0,2.0,2.0,5.0,3.0,1.0
2023,8,DAL,6.0,4.0,1.0,3.0,2.0,1.0
2023,8,DEN,5.0,3.0,1.0,3.0,0.0,2.0
2023,8,DET,6.0,2.0,2.0,1.0,1.0,0.0
2023,8,GB,4.0,1.0,1.0,5.0,3.0,1.0
2023,8,HOU,2.0,2.0,0.0,4.0,1.0,2.0
2023,8,IND,4.0,3.0,1.0,6.0,5.0,1.0
2023,8,JAX,5.0,1.0,2.0,2.0,1.0,1.0
2023,8,KC,3.0,0.0,2.0,5.0,3.0,1.0
2023,8,LA,3.0,2.0,1.0,6.0,4.0,1.0
2023,8,LAC,3.0,3.0,0.0,2.0,2.0,0.0
2023,8,LV,1.0,1.0,0.0,6.0,2.0,2.0
2023,8,MIA,6.0,4.0,1.0,3.0,2.0,1.0
2023,8,MIN,5.0,3.0,1.0,4.0,1.0,1.0
2023,8,NE,3.0,2.0,1.0,6.0,4.0,1.0
2023,8,NO,6.0,5.0,1.0,4.0,3.0,1.0
2023,8,NYG,3.0,1.0,1.0,3.0,1.0,2.0
2023,8,NYJ,3.0,1.0,2.0,3.0,1.0,1.0
2023,8,PHI,7.0,5.0,0.0,4.0,4.0,0.0
2023,8,PIT,2.0,1.0,1.0,5.0,1.0,2.0
2023,8,SEA,5.0,3.0,1.0,5.0,2.0,2.0
2023,8,SF,4.0,2.0,1.0,5.0,4.0,0.0
2023,8,TB,2.0,2.0,0.0,6.0,3.0,1.0
2023,8,TEN,4.0,4.0,0.0,3.0,2.0,1.0
2023,8,WAS,4.0,4.0,0.0,7.0,5.0,0.0
2023,9,ARI,0.0,0.0,0.0,4.0,3.0,1.0
2023,9,ATL,4.0,2.0,2.0,6.0,3.0,3.0
2023,9,BAL,7.0,4.0,2.0,1.0,0.0,1.0
2023,9,BUF,3.0,2.0,1.0,4.0,3.0,1.0
2023,9,CAR,2.0,1.0,1.0,2.0,1.0,1.0
2023,9,CHI,4.0,2.0,1.0,5.0,3.0,0.0
2023,9,CIN,4.0,3.0,1.0,3.0,2.0,1.0
2023,9,CLE,4.0,3.0,1.0,0.0,0.0,0.0
2023,9,DAL,5.0,3.0,0.0,4.0,4.0,0.0
2023,9,GB,5.0,2.0,2.0,0.0,0.0,0.0
2023,9,HOU,6.0,5.0,1.0,5.0,4.0,1.0
2023,9,IND,2.0,1.0,1.0,2.0,1.0,1.0
2023,9,KC,2.0,2.0,0.0,2.0,2.0,0.0
2023,9,LA,0.0,0.0,0.0,5.0,2.0,2.0
2023,9,LAC,3.0,2.0,1.0,2.0,0.0,1.0
2023,9,LV,4.0,3.0,1.0,1.0,1.0,0.0
2023,9,MIA,2.0,2.0,0.0,2.0,2.0,0.0
2023,9,MIN,6.0,3.0,3.0,4.0,2.0,2.0
2023,9,NE,2.0,2.0,0.0,5.0,2.0,2.0
2023,9,NO,5.0,3.0,0.0,4.0,2.0,1.0
2023,9,NYG,1.0,1.0,0.0,4.0,3.0,1.0
2023,9,NYJ,2.0,0.0,1.0,3.0,2.0,1.0
2023,9,PHI,4.0,4.0,0.0,5.0,3.0,0.0
2023,9,PIT,4.0,2.0,2.0,5.0,1.0,2.0
2023,9,SEA,1.0,0.0,1.0,7.0,4.0,2.0
2023,9,TB,5.0,4.0,1.0,6.0,5.0,1.0
2023,9,TEN,5.0,1.0,2.0,4.0,2.0,2.0
2023,9,WAS,5.0,2.0,2.0,2.0,2.0,0.0
2023,10,ARI,4.0,2.0,2.0,4.0,3.0,1.0
2023,10,ATL,4.0,3.0,1.0,4.0,2.0,2.0
2023,10,BAL,4.0,3.0,1.0,5.0,2.0,3.0
2023,10,BUF,3.0,3.0,0.0,3.0,2.0,1.0
2023,10,CAR,2.0,0.0,2.0,2.0,1.0,1.0
2023,10,CHI,2.0,1.0,1.0,2.0,0.0,2.0
2023,10,CIN,5.0,3.0,1.0,6.0,3.0,2.0
2023,10,CLE,5.0,2.0,3.0,4.0,3.0,1.0
2023,10,DAL,8.0,7.0,0.0,4.0,2.0,1.0
2023,10,DEN,3.0,2.0,1.0,3.0,3.0,0.0
2023,10,DET,8.0,5.0,2.0,5.0,5.0,0.0
2023,10,GB,6.0,2.0,2.0,3.0,2.0,1.0
2023,10,HOU,6.0,3.0,2.0,5.0,3.0,1.0
2023,10,IND,1.0,1.0,0.0,4.0,0.0,2.0
2023,10,JAX,2.0,0.0,1.0,7.0,4.0,2.0
2023,10,LAC,5.0,5.0,0.0,8.0,5.0,2.0
2023,10,LV,1.0,1.0,0.0,2.0,0.0,1.0
2023,10,MIN,4.0,3.0,1.0,2.0,2.0,0.0
2023,10,NE,4.0,0.0,2.0,1.0,1.0,0.0
2023,10,NO,2.0,2.0,0.0,4.0,3.0,1.0
2023,10,NYG,4.0,2.0,1.0,8.0,7.0,0.0
2023,10,NYJ,2.0,0.0,1.0,1.0,1.0,0.0
2023,10,PIT,3.0,2.0,1.0,6.0,2.0,2.0
2023,10,SEA,3.0,2.0,1.0,3.0,3.0,0.0
2023,10,SF,7.0,4.0,2.0,2.0,0.0,1.0
2023,10,TB,4.0,2.0,2.0,2.0,0.0,2.0
2023,10,TEN,2.0,0.0,2.0,4.0,2.0,2.0
2023,10,WAS,3.0,3.0,0.0,3.0,2.0,1.0
2023,11,ARI,2.0,2.0,0.0,6.0,3.0,0.0
2023,11,BAL,5.0,4.0,1.0,3.0,2.0,1.0
2023,11,BUF,6.0,3.0,3.0,1.0,1.0,0.0
2023,11,CAR,2.0,1.0,1.0,5.0,3.0,2.0
2023,11,CHI,3.0,2.0,1.0,5.0,4.0,0.0
2023,11,CIN,3.0,2.0,1.0,5.0,4.0,1.0
2023,11,CLE,3.0,1.0,2.0,2.0,1.0,1.0
2023,11,DAL,5.0,3.0,2.0,2.0,1.0,1.0
2023,11,DEN,5.0,1.0,4.0,4.0,2.0,2.0
2023,11,DET,5.0,4.0,0.0,3.0,2.0,1.0
2023,11,GB,4.0,3.0,1.0,5.0,2.0,2.0
2023,11,HOU,6.0,3.0,0.0,2.0,2.0,0.0
2023,11,JAX,6.0,4.0,2.0,2.0,2.0,0.0
2023,11,KC,4.0,2.0,0.0,3.0,3.0,0.0
2023,11,LA,4.0,2.0,1.0,2.0,1.0,1.0
2023,11,LAC,5.0,2.0,2.0,4.0,3.0,1.0
2023,11,LV,2.0,1.0,1.0,3.0,2.0,0.0
2023,11,MIA,3.0,2.0,0.0,2.0,1.0,1.0
2023,11,MIN,4.0,2.0,2.0,5.0,1.0,4.0
2023,11,NYG,4.0,3.0,1.0,3.0,2.0,1.0
2023,11,NYJ,1.0,1.0,0.0,6.0,3.0,3.0
2023,11,PHI,3.0,3.0,0.0,4.0,2.0,0.0
2023,11,PIT,2.0,1.0,1.0,3.0,1.0,2.0
2023,11,SEA,2.0,1.0,1.0,4.0,2.0,1.0
2023,11,SF,5.0,3.0,2.0,4.0,2.0,0.0
2023,11,TB,4.0,2.0,0.0,5.0,3.0,2.0
2023,11,TEN,2.0,2.0,0.0,6.0,4.0,2.0
2023,11,WAS,3.0,2.0,1.0,4.0,3.0,1.0
2023,12,ARI,2.0,2.0,0.0,6.0,5.0,1.0
2023,12,ATL,3.0,2.0,0.0,5.0,1.0,3.0
2023,12,BAL,3.0,2.0,1.0,3.0,1.0,1.0
2023,12,BUF,5.0,4.0,0.0,5.0,5.0,0.0
2023,12,CAR,1.0,1.0,0.0,2.0,2.0,0.0
2023,12,CHI,2.0,0.0,2.0,2.0,1.0,1.0
2023,12,CIN,2.0,1.0,0.0,4.0,1.0,2.0
2023,12,CLE,3.0,1.0,2.0,6.0,3.0,2.0
2023,12,DAL,5.0,5.0,0.0,2.0,1.0,1.0
2023,12,DEN,6.0,3.0,2.0,3.0,1.0,2.0
2023,12,DET,4.0,3.0,0.0,4.0,3.0,0.0
2023,12,GB,4.0,3.0,0.0,4.0,3.0,0.0
2023,12,HOU,3.0,3.0,0.0,3.0,2.0,0.0
2023,12,IND,5.0,3.0,2.0,4.0,2.0,2.0
2023,12,JAX,3.0,2.0,0.0,3.0,3.0,0.0
2023,12,KC,5.0,4.0,1.0,5.0,2.0,1.0
2023,12,LA,6.0,5.0,1.0,2.0,2.0,0.0
2023,12,LAC,3.0,1.0,1.0,3.0,2.0,1.0
2023,12,LV,5.0,2.0,1.0,5.0,4.0,1.0
2023,12,MIA,5.0,3.0,1.0,2.0,1.0,0.0
2023,12,MIN,2.0,1.0,1.0,2.0,0.0,2.0
2023,12,NE,2.0,1.0,0.0,2.0,1.0,1.0
2023,12,NO,5.0,1.0,3.0,3.0,2.0,0.0
2023,12,NYG,2.0,1.0,1.0,2.0,1.0,0.0
2023,12,NYJ,2.0,1.0,0.0,5.0,3.0,1.0
2023,12,PHI,5.0,5.0,0.0,5.0,4.0,0.0
2023,12,PIT,4.0,1.0,2.0,2.0,1.0,0.0
2023,12,SEA,1.0,0.0,1.0,5.0,4.0,1.0
2023,12,SF,5.0,4.0,1.0,1.0,0.0,1.0
2023,12,TB,4.0,2.0,2.0,5.0,3.0,2.0
2023,12,TEN,2.0,2.0,0.0,1.0,1.0,0.0
2023,12,WAS,2.0,1.0,1.0,5.0,5.0,0.0
2023,13,ARI,4.0,3.0,0.0,3.0,1.0,1.0
2023,13,ATL,2.0,1.0,1.0,2.0,0.0,1.0
2023,13,CAR,3.0,2.0,1.0,4.0,3.0,0.0
2023,13,CIN,4.0,4.0,0.0,5.0,4.0,1.0
2023,13,CLE,3.0,2.0,1.0,6.0,4.0,1.0
2023,13,DAL,8.0,4.0,4.0,6.0,5.0,0.0
2023,13,DEN,4.0,2.0,1.0,5.0,2.0,3.0
2023,13,DET,6.0,4.0,2.0,4.0,4.0,0.0
2023,13,GB,5.0,3.0,2.0,4.0,2.0,2.0
2023,13,HOU,5.0,2.0,3.0,4.0,2.0,1.0
2023,13,IND,6.0,2.0,3.0,4.0,3.0,1.0
2023,13,JAX,5.0,4.0,1.0,4.0,4.0,0.0
2023,13,KC,4.0,2.0,2.0,5.0,3.0,2.0
2023,13,LA,6.0,4.0,1.0,3.0,2.0,1.0
2023,13,LAC,3.0,0.0,2.0,0.0,0.0,0.0
2023,13,MIA,5.0,5.0,0.0,2.0,2.0,0.0
2023,13,NE,0.0,0.0,0.0,3.0,0.0,2.0
2023,13,NO,4.0,4.0,0.0,6.0,4.0,2.0
2023,13,NYJ,2.0,0.0,1.0,2.0,1.0,1.0
2023,13,PHI,4.0,2.0,2.0,6.0,6.0,0.0
2023,13,PIT,3.0,1.0,1.0,4.0,3.0,0.0
2023,13,SEA,6.0,5.0,0.0,8.0,4.0,4.0
2023,13,SF,6.0,6.0,0.0,4.0,2.0,2.0
2023,13,TB,4.0,3.0,0.0,3.0,2.0,1.0
2023,13,TEN,4.0,3.0,1.0,6.0,2.0,3.0
2023,13,WAS,2.0,2.0,0.0,5.0,5.0,0.0
2023,14,ATL,4.0,3.0,1.0,5.0,3.0,1.0
2023,14,BAL,5.0,3.0,2.0,6.0,3.0,2.0
2023,14,BUF,3.0,2.0,1.0,3.0,2.0,1.0
2023,14,CAR,2.0,0.0,1.0,4.0,3.0,0.0
2023,14,CHI,6.0,3.0,3.0,2.0,2.0,0.0
2023,14,CIN,6.0,4.0,2.0,3.0,1.0,0.0
2023,14,CLE,4.0,4.0,0.0,4.0,4.0,0.0
2023,14,DAL,3.0,3.0,0.0,1.0,0.0,1.0
2023,14,DEN,5.0,3.0,1.0,2.0,1.0,0.0
2023,14,DET,2.0,2.0,0.0,6.0,3.0,3.0
2023,14,GB,5.0,2.0,2.0,4.0,3.0,1.0
2023,14,HOU,1.0,1.0,0.0,3.0,3.0,0.0
2023,14,IND,3.0,1.0,0.0,6.0,4.0,2.0
2023,14,JAX,4.0,4.0,0.0,4.0,4.0,0.0
2023,14,KC,3.0,2.0,1.0,3.0,2.0,1.0
2023,14,LA,6.0,3.0,2.0,5.0,3.0,2.0
2023,14,LAC,2.0,1.0,0.0,5.0,3.0,1.0
2023,14,LV,1.0,0.0,0.0,1.0,0.0,1.0
2023,14,MIA,5.0,2.0,2.0,6.0,3.0,2.0
2023,14,MIN,1.0,0.0,1.0,1.0,0.0,0.0
2023,14,NE,3.0,3.0,0.0,3.0,2.0,0.0
2023,14,NO,4.0,3.0,0.0,2.0,0.0,1.0
2023,14,NYG,4.0,3.0,1.0,5.0,2.0,2.0
2023,14,NYJ,3.0,3.0,0.0,1.0,1.0,0.0
2023,14,PHI,1.0,0.0,1.0,3.0,3.0,0.0
2023,14,PIT,3.0,2.0,0.0,3.0,3.0,0.0
2023,14,SEA,3.0,2.0,1.0,4.0,4.0,0.0
2023,14,SF,4.0,4.0,0.0,3.0,2.0,1.0
2023,14,TB,5.0,3.0,1.0,4.0,3.0,1.0
2023,14,TEN,6.0,3.0,2.0,5.0,2.0,2.0
2023,15,ARI,4.0,3.0,1.0,5.0,5.0,0.0
2023,15,ATL,2.0,1.0,0.0,3.0,0.0,3.0
2023,15,BAL,5.0,2.0,3.0,4.0,1.0,0.0
2023,15,BUF,5.0,4.0,1.0,2.0,1.0,1.0
2023,15,CAR,3.0,0.0,3.0,2.0,1.0,0.0
2023,15,CHI,1.0,1.0,0.0,5.0,2.0,2.0
2023,15,CIN,5.0,3.0,2.0,6.0,3.0,1.0
2023,15,CLE,5.0,2.0,2.0,1.0,1.0,0.0
2023,15,DAL,2.0,1.0,1.0,5.0,4.0,1.0
2023,15,DEN,4.0,2.0,1.0,6.0,6.0,0.0
2023,15,DET,6.0,6.0,0.0,4.0,2.0,1.0
2023,15,GB,5.0,2.0,2.0,6.0,4.0,1.0
2023,15,HOU,3.0,1.0,2.0,2.0,1.0,1.0
2023,15,IND,6.0,3.0,2.0,2.0,2.0,0.0
2023,15,JAX,4.0,1.0,0.0,5.0,2.0,3.0
2023,15,KC,6.0,3.0,1.0,4.0,2.0,1.0
2023,15,LA,5.0,3.0,2.0,4.0,3.0,0.0
2023,15,LAC,3.0,3.0,0.0,7.0,7.0,0.0
2023,15,LV,7.0,7.0,0.0,3.0,3.0,0.0
2023,15,MIA,6.0,3.0,3.0,0.0,0.0,0.0
2023,15,MIN,6.0,3.0,1.0,5.0,3.0,2.0
2023,15,NE,4.0,2.0,1.0,6.0,3.0,1.0
2023,15,NO,3.0,3.0,0.0,0.0,0.0,0.0
2023,15,NYG,0.0,0.0,0.0,3.0,3.0,0.0
2023,15,NYJ,0.0,0.0,0.0,6.0,3.0,3.0
2023,15,PHI,3.0,2.0,1.0,4.0,2.0,2.0
2023,15,PIT,2.0,2.0,0.0,6.0,3.0,2.0
2023,15,SEA,4.0,2.0,2.0,3.0,2.0,1.0
2023,15,SF,5.0,5.0,0.0,4.0,3.0,1.0
2023,15,TB,6.0,4.0,1.0,5.0,2.0,2.0
2023,15,TEN,2.0,1.0,1.0,3.0,1.0,2.0
2023,15,WAS,4.0,3.0,0.0,5.0,3.0,2.0
2023,16,ARI,2.0,2.0,0.0,5.0,3.0,1.0
2023,16,ATL,5.0,2.0,3.0,2.0,1.0,1.0
2023,16,BAL,7.0,3.0,4.0,5.0,2.0,1.0
2023,16,BUF,4.0,3.0,1.0,3.0,1.0,2.0
2023,16,CAR,4.0,4.0,0.0,5.0,4.0,1.0
2023,16,CHI,5.0,3.0,1.0,2.0,2.0,0.0
2023,16,CIN,4.0,1.0,1.0,5.0,4.0,1.0
2023,16,CLE,8.0,6.0,0.0,2.0,2.0,0.0
2023,16,DAL,4.0,2.0,1.0,4.0,1.0,2.0
2023,16,DEN,4.0,3.0,0.0,3.0,2.0,1.0
2023,16,DET,5.0,4.0,1.0,4.0,3.0,1.0
2023,16,GB,5.0,4.0,1.0,4.0,4.0,0.0
2023,16,HOU,2.0,2.0,0.0,8.0,6.0,0.0
2023,16,IND,2.0,1.0,1.0,5.0,2.0,3.0
2023,16,JAX,3.0,2.0,0.0,6.0,3.0,2.0
2023,16,KC,4.0,2.0,0.0,3.0,0.0,2.0
2023,16,LA,6.0,3.0,3.0,3.0,3.0,0.0
2023,16,LAC,3.0,1.0,2.0,4.0,3.0,1.0
2023,16,LV,3.0,0.0,2.0,4.0,2.0,0.0
2023,16,MIA,4.0,1.0,2.0,4.0,2.0,1.0
2023,16,MIN,4.0,3.0,1.0,5.0,4.0,1.0
2023,16,NE,3.0,2.0,1.0,4.0,3.0,0.0
2023,16,NO,3.0,3.0,0.0,6.0,3.0,3.0
2023,16,NYG,2.0,2.0,0.0,6.0,4.0,2.0
2023,16,NYJ,6.0,3.0,2.0,4.0,4.0,0.0
2023,16,PHI,6.0,4.0,2.0,2.0,2.0,0.0
2023,16,PIT,5.0,4.0,1.0,4.0,1.0,1.0
2023,16,SEA,4.0,2.0,2.0,3.0,2.0,1.0
2023,16,SF,5.0,2.0,1.0,7.0,3.0,4.0
2023,16,TB,6.0,3.0,2.0,3.0,2.0,0.0
2023,16,TEN,3.0,2.0,1.0,4.0,2.0,2.0
