season,week,recent_team,player_id,player_display_name,attempts_fg_0_39,attempts_fg_40_49,attempts_fg_50_plus,made_fg_0_39,made_fg_40_49,made_fg_50_plus,pat_attempts,pat_made,fantasy_points_ppr,position,opponent_team
2024,7,GB,00-0029822,B.McManus,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,7.0,K,HOU
2024,7,HOU,00-0032726,K.Fairbairn,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,12.0,K,GB
2024,7,IND,00-0035269,M.Gay,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,12.0,K,MIA
2024,7,JAX,00-0039409,C.Little,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,6.0,K,NE
2024,7,KC,00-0033303,H.Butker,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,K,SF
2024,7,LA,00-0039750,J.Karty,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,K,LV
2024,7,LAC,00-0037224,C.Dicker,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,21.0,K,ARI
2024,7,LV,00-0034161,D.Carlson,4.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,16.0,K,LA
2024,7,MIA,00-0034794,J.Sanders,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,K,IND
2024,7,MIN,00-0039404,W.Reichard,0.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,15.0,K,DET
2024,7,NE,00-0035192,J.Slye,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,K,JAX
2024,7,NO,00-0038905,B.Grupe,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,K,DEN
2024,7,NYG,00-0034450,G.Joseph,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,K,PHI
2024,7,NYJ,00-0029621,G.Zuerlein,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,K,PIT
2024,7,PHI,00-0033787,J.Elliott,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,K,NYG
2024,7,PIT,00-0031136,C.Boswell,2.0,1.0,0.0,2.0,1.0,0.0,4.0,4.0,14.0,K,NYJ
2024,7,SEA,00-0031492,J.Myers,1.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,12.0,K,ATL
2024,7,SF,00-0038402,A.Carlson,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,K,KC
2024,7,TB,00-0035358,C.McLaughlin,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,5.0,K,BAL
2024,7,TEN,00-0025565,N.Folk,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,K,BUF
2024,7,WAS,00-0035145,A.Seibert,3.0,1.0,0.0,3.0,1.0,0.0,4.0,4.0,17.0,K,CAR
2024,8,ARI,00-0038567,C.Ryland,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,10.0,K,MIA
2024,8,ATL,00-0033702,Y.Koo,1.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,7.0,K,TB
2024,8,BAL,00-0029597,J.Tucker,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,7.0,K,CLE
2024,8,BUF,00-0036162,T.Bass,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,7.0,K,SEA
2024,8,CAR,00-0034173,E.Pineiro,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,K,DEN
2024,8,CHI,00-0031203,C.Santos,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,K,WAS
2024,8,CIN,00-0036854,E.McPherson,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,5.0,K,PHI
2024,8,CLE,00-0030098,D.Hopkins,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,12.0,K,BAL
2024,8,DAL,00-0037692,B.Aubrey,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,6.0,K,SF
2024,8,DEN,00-0032569,W.Lutz,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,K,CAR
2024,8,DET,00-0039172,J.Bates,0.0,0.0,1.0,0.0,0.0,1.0,7.0,7.0,12.0,K,TEN
2024,8,GB,00-0029822,B.McManus,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,12.0,K,JAX
2024,8,HOU,00-0032726,K.Fairbairn,3.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,11.0,K,IND
2024,8,IND,00-0035269,M.Gay,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,9.0,K,HOU
2024,8,JAX,00-0039409,C.Little,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,10.0,K,GB
2024,8,KC,00-0033303,H.Butker,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,10.0,K,LV
2024,8,LA,00-0039750,J.Karty,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,K,MIN
2024,8,LAC,00-0037224,C.Dicker,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,9.0,K,NO
2024,8,LV,00-0034161,D.Carlson,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,10.0,K,KC
2024,8,MIA,00-0034794,J.Sanders,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,11.0,K,ARI
2024,8,MIN,00-0039404,W.Reichard,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,8.0,K,LA
2024,8,NE,00-0035192,J.Slye,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,K,NYJ
2024,8,NO,00-0038905,B.Grupe,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,K,LAC
2024,8,NYG,00-0034450,G.Joseph,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,14.0,K,PIT
2024,8,NYJ,00-0029621,G.Zuerlein,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,K,NE
2024,8,PHI,00-0033787,J.Elliott,1.0,2.0,0.0,1.0,2.0,0.0,4.0,4.0,15.0,K,CIN
2024,8,PIT,00-0031136,C.Boswell,4.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,14.0,K,NYG
2024,8,SEA,00-0031492,J.Myers,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,K,BUF
2024,8,SF,00-0038402,A.Carlson,0.0,2.0,1.0,0.0,2.0,1.0,3.0,3.0,16.0,K,DAL
2024,8,TB,00-0035358,C.McLaughlin,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,8.0,K,ATL
2024,8,TEN,00-0025565,N.Folk,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,K,DET
2024,8,WAS,00-0035145,A.Seibert,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,13.0,K,CHI
2024,9,ARI,00-0038567,C.Ryland,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,11.0,K,CHI
2024,9,ATL,00-0033702,Y.Koo,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,K,DAL
2024,9,BAL,00-0029597,J.Tucker,2.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,11.0,K,DEN
2024,9,BUF,00-0036162,T.Bass,0.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,14.0,K,MIA
2024,9,CAR,00-0034173,E.Pineiro,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,K,NO
2024,9,CHI,00-0031203,C.Santos,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,13.0,K,ARI
2024,9,CIN,00-0036854,E.McPherson,1.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,12.0,K,LV
2024,9,CLE,00-0030098,D.Hopkins,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,K,LAC
2024,9,DAL,00-0037692,B.Aubrey,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,K,ATL
2024,9,DEN,00-0032569,W.Lutz,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,K,BAL
2024,9,DET,00-0039172,J.Bates,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,6.0,K,GB
2024,9,GB,00-0029822,B.McManus,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,K,DET
2024,9,HOU,00-0032726,K.Fairbairn,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,9.0,K,NYJ
2024,9,IND,00-0035269,M.Gay,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,10.0,K,MIN
2024,9,JAX,00-0039409,C.Little,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,K,PHI
2024,9,KC,00-0033303,H.Butker,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,7.0,K,TB
2024,9,LA,00-0039750,J.Karty,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,8.0,K,SEA
2024,9,LAC,00-0037224,C.Dicker,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,K,CLE
2024,9,LV,00-0034161,D.Carlson,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,7.0,K,CIN
2024,9,MIA,00-0034794,J.Sanders,2.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,9.0,K,BUF
2024,9,MIN,00-0039404,W.Reichard,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,K,IND
2024,9,NE,00-0035192,J.Slye,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,7.0,K,TEN
2024,9,NO,00-0038905,B.Grupe,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,12.0,K,CAR
2024,9,NYG,00-0039934,J.McAtamney,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,K,WAS
2024,9,NYJ,00-0036816,R.Patterson,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,K,HOU
2024,9,PHI,00-0033787,J.Elliott,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,K,JAX
2024,9,SEA,00-0031492,J.Myers,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,K,LA
2024,9,TB,00-0035358,C.McLaughlin,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,7.0,K,KC
2024,9,TEN,00-0025565,N.Folk,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,8.0,K,NE
2024,9,WAS,00-0035145,A.Seibert,2.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,9.0,K,NYG
2024,10,ARI,00-0038567,C.Ryland,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,7.0,K,NYJ
2024,10,ATL,00-0033702,Y.Koo,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,5.0,K,NO
2024,10,BAL,00-0029597,J.Tucker,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,K,CIN
2024,10,BUF,00-0036162,T.Bass,2.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,13.0,K,IND
2024,10,CAR,00-0034173,E.Pineiro,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,10.0,K,NYG
2024,10,CHI,00-0031203,C.Santos,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,K,NE
2024,10,CIN,00-0036854,E.McPherson,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,K,BAL
2024,10,DAL,00-0037692,B.Aubrey,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,K,PHI
2024,10,DEN,00-0032569,W.Lutz,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,K,KC
2024,10,DET,00-0039172,J.Bates,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,12.0,K,HOU
2024,10,HOU,00-0032726,K.Fairbairn,2.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,13.0,K,DET
2024,10,IND,00-0035269,M.Gay,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,8.0,K,BUF
2024,10,JAX,00-0039409,C.Little,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,K,MIN
2024,10,KC,00-0033303,H.Butker,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,10.0,K,DEN
2024,10,LA,00-0039750,J.Karty,3.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,19.0,K,MIA
2024,10,LAC,00-0037224,C.Dicker,2.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,9.0,K,TEN
2024,10,MIA,00-0034794,J.Sanders,1.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,15.0,K,LA
2024,10,MIN,00-0037542,J.Romo,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,13.0,K,JAX
2024,10,NE,00-0035192,J.Slye,4.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,13.0,K,CHI
2024,10,NO,00-0038905,B.Grupe,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,8.0,K,ATL
2024,10,NYG,00-0026858,G.Gano,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,K,CAR
2024,10,NYJ,00-0039576,S.Shrader,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,K,ARI
2024,10,PHI,00-0033787,J.Elliott,2.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,10.0,K,DAL
2024,10,PIT,00-0031136,C.Boswell,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,K,WAS
2024,10,SF,00-0038562,J.Moody,2.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,12.0,K,TB
2024,10,TB,00-0035358,C.McLaughlin,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,8.0,K,SF
2024,10,TEN,00-0025565,N.Folk,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,K,LAC
2024,10,WAS,00-0033862,Z.Gonzalez,0.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,11.0,K,PIT
2024,11,ATL,00-0033702,Y.Koo,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,K,DEN
2024,11,BAL,00-0029597,J.Tucker,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,6.0,K,PIT
2024,11,BUF,00-0036162,T.Bass,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,6.0,K,KC
2024,11,CHI,00-0031203,C.Santos,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,K,GB
2024,11,CIN,00-0036854,E.McPherson,2.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,9.0,K,LAC
2024,11,CLE,00-0030098,D.Hopkins,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,K,NO
2024,11,DAL,00-0037692,B.Aubrey,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,K,HOU
2024,11,DEN,00-0032569,W.Lutz,0.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,9.0,K,ATL
2024,11,DET,00-0039172,J.Bates,0.0,0.0,1.0,0.0,0.0,1.0,7.0,7.0,12.0,K,JAX
2024,11,GB,00-0029822,B.McManus,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,K,CHI
2024,11,HOU,00-0032726,K.Fairbairn,2.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,10.0,K,DAL
2024,11,IND,00-0035269,M.Gay,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,14.0,K,NYJ
2024,11,JAX,00-0039409,C.Little,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,K,DET
2024,11,KC,00-0039576,S.Shrader,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,K,BUF
2024,11,LA,00-0039750,J.Karty,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,K,NE
2024,11,LAC,00-0037224,C.Dicker,1.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,12.0,K,CIN
2024,11,LV,00-0034161,D.Carlson,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,7.0,K,MIA
2024,11,MIA,00-0034794,J.Sanders,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,11.0,K,LV
2024,11,MIN,00-0037542,J.Romo,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,6.0,K,TEN
2024,11,NE,00-0035192,J.Slye,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,11.0,K,LA
2024,11,NO,00-0038905,B.Grupe,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,K,CLE
2024,11,NYJ,00-0038402,A.Carlson,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,11.0,K,IND
2024,11,PHI,00-0033787,J.Elliott,2.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,8.0,K,WAS
2024,11,PIT,00-0031136,C.Boswell,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,24.0,K,BAL
2024,11,SEA,00-0031492,J.Myers,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,12.0,K,SF
2024,11,SF,00-0038562,J.Moody,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,K,SEA
2024,11,TEN,00-0025565,N.Folk,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,K,MIN
2024,11,WAS,00-0033862,Z.Gonzalez,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,K,PHI
2024,12,ARI,00-0038567,C.Ryland,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,K,SEA
2024,12,BAL,00-0029597,J.Tucker,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,7.0,K,LAC
2024,12,CAR,00-0034173,E.Pineiro,4.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,13.0,K,KC
2024,12,CHI,00-0031203,C.Santos,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,9.0,K,MIN
2024,12,CLE,00-0030098,D.Hopkins,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,K,PIT
2024,12,DAL,00-0037692,B.Aubrey,1.0,3.0,0.0,0.0,2.0,0.0,4.0,4.0,12.0,K,WAS
2024,12,DEN,00-0032569,W.Lutz,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,22.0,K,LV
2024,12,DET,00-0039172,J.Bates,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,8.0,K,IND
2024,12,GB,00-0029822,B.McManus,0.0,0.0,1.0,0.0,0.0,1.0,5.0,5.0,10.0,K,SF
2024,12,HOU,00-0032726,K.Fairbairn,2.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,11.0,K,TEN
2024,12,IND,00-0035269,M.Gay,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,K,DET
2024,12,KC,00-0039576,S.Shrader,2.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,13.0,K,CAR
2024,12,LA,00-0039750,J.Karty,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,K,PHI
2024,12,LAC,00-0037224,C.Dicker,0.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,16.0,K,BAL
2024,12,LV,00-0034161,D.Carlson,3.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,15.0,K,DEN
2024,12,MIA,00-0034794,J.Sanders,1.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,12.0,K,NE
2024,12,MIN,00-0037542,J.Romo,2.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,13.0,K,CHI
2024,12,NE,00-0035192,J.Slye,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,K,MIA
2024,12,NYG,00-0026858,G.Gano,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,K,TB
2024,12,PHI,00-0033787,J.Elliott,3.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,13.0,K,LA
2024,12,PIT,00-0031136,C.Boswell,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,K,CLE
2024,12,SEA,00-0031492,J.Myers,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,6.0,K,ARI
2024,12,SF,00-0038562,J.Moody,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,K,GB
2024,12,TB,00-0035358,C.McLaughlin,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,6.0,K,NYG
2024,12,TEN,00-0025565,N.Folk,0.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,18.0,K,HOU
2024,12,WAS,00-0035145,A.Seibert,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,9.0,K,DAL
2024,13,ARI,00-0038567,C.Ryland,4.0,2.0,0.0,4.0,1.0,0.0,1.0,1.0,17.0,K,MIN
2024,13,ATL,00-0033702,Y.Koo,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,K,LAC
2024,13,BAL,00-0029597,J.Tucker,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,9.0,K,PHI
2024,13,BUF,00-0036162,T.Bass,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,K,SF
2024,13,CAR,00-0034173,E.Pineiro,3.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,12.0,K,TB
2024,13,CHI,00-0031203,C.Santos,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,K,DET
2024,13,CIN,00-0036854,E.McPherson,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,8.0,K,PIT
2024,13,CLE,00-0030098,D.Hopkins,0.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,7.0,K,DEN
2024,13,DAL,00-0037692,B.Aubrey,2.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,9.0,K,NYG
2024,13,DEN,00-0032569,W.Lutz,2.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,11.0,K,CLE
2024,13,DET,00-0039172,J.Bates,2.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,12.0,K,CHI
2024,13,GB,00-0029822,B.McManus,2.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,13.0,K,MIA
2024,13,HOU,00-0032726,K.Fairbairn,2.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,13.0,K,JAX
2024,13,IND,00-0035269,M.Gay,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,K,NE
2024,13,JAX,00-0039409,C.Little,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,K,HOU
2024,13,KC,00-0035189,M.Wright,3.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,14.0,K,LV
2024,13,LA,00-0039750,J.Karty,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,K,NO
2024,13,LAC,00-0037224,C.Dicker,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,K,ATL
2024,13,LV,00-0034161,D.Carlson,1.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,5.0,K,KC
2024,13,MIA,00-0034794,J.Sanders,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,K,GB
2024,13,MIN,00-0037542,J.Romo,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,14.0,K,ARI
2024,13,NE,00-0035192,J.Slye,3.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,12.0,K,IND
2024,13,NO,00-0038905,B.Grupe,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,10.0,K,LA
2024,13,NYG,00-0026858,G.Gano,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,10.0,K,DAL
2024,13,NYJ,00-0038402,A.Carlson,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,K,SEA
2024,13,PHI,00-0033787,J.Elliott,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,6.0,K,BAL
2024,13,PIT,00-0031136,C.Boswell,2.0,1.0,1.0,2.0,0.0,1.0,5.0,5.0,16.0,K,CIN
2024,13,SEA,00-0031492,J.Myers,0.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,11.0,K,NYJ
2024,13,SF,00-0038562,J.Moody,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,K,BUF
2024,13,TB,00-0035358,C.McLaughlin,3.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,16.0,K,CAR
2024,13,TEN,00-0025565,N.Folk,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,9.0,K,WAS
2024,13,WAS,00-0033862,Z.Gonzalez,0.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,K,TEN
2024,14,ARI,00-0038567,C.Ryland,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,K,SEA
2024,14,ATL,00-0033702,Y.Koo,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,7.0,K,MIN
2024,14,BUF,00-0036162,T.Bass,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,K,LA
2024,14,CAR,00-0034173,E.Pineiro,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,K,PHI
2024,14,CHI,00-0031203,C.Santos,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,K,SF
2024,14,CIN,00-0038097,C.York,2.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,9.0,K,DAL
2024,14,CLE,00-0030098,D.Hopkins,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,K,PIT
2024,14,DAL,00-0037692,B.Aubrey,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,9.0,K,CIN
2024,14,DET,00-0039172,J.Bates,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,11.0,K,GB
2024,14,GB,00-0029822,B.McManus,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,7.0,K,DET
2024,14,JAX,00-0039409,C.Little,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,K,TEN
2024,14,KC,00-0035189,M.Wright,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,16.0,K,LAC
2024,14,LA,00-0039750,J.Karty,1.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,8.0,K,BUF
2024,14,LAC,00-0037224,C.Dicker,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,K,KC
2024,14,LV,00-0034161,D.Carlson,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,7.0,K,TB
2024,14,MIA,00-0034794,J.Sanders,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,16.0,K,NYJ
2024,14,MIN,00-0039404,W.Reichard,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,K,ATL
2024,14,NO,00-0038905,B.Grupe,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,K,NYG
2024,14,NYG,00-0026858,G.Gano,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,K,NO
2024,14,NYJ,00-0038402,A.Carlson,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,16.0,K,MIA
2024,14,PHI,00-0033787,J.Elliott,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,K,CAR
2024,14,PIT,00-0031136,C.Boswell,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,11.0,K,CLE
