play_type,field_goal_result,kick_distance,player_id,player_display_name,team,opponent_team,season,week,roof,temp,wind,surface,made
field_goal,missed,56.0,00-0035269,M.Gay,LA,BAL,2021,17,outdoors,59.0,6.0,grass,0
field_goal,made,22.0,00-0029597,J.Tucker,BAL,LA,2021,17,outdoors,59.0,6.0,grass,1
field_goal,made,46.0,00-0029597,J.Tucker,BAL,LA,2021,17,outdoors,59.0,6.0,grass,1
field_goal,made,46.0,00-0029597,J.Tucker,BAL,LA,2021,17,outdoors,59.0,6.0,grass,1
field_goal,made,34.0,00-0029597,J.Tucker,BAL,LA,2021,17,outdoors,59.0,6.0,grass,1
field_goal,made,47.0,00-0034161,D.Carlson,LV,IND,2021,17,closed,,,fieldturf,1
field_goal,made,46.0,00-0034084,M.Badgley,IND,LV,2021,17,closed,,,fieldturf,1
field_goal,made,44.0,00-0034161,D.Carlson,LV,IND,2021,17,closed,,,fieldturf,1
field_goal,made,41.0,00-0034084,M.Badgley,IND,LV,2021,17,closed,,,fieldturf,1
field_goal,made,33.0,00-0034161,D.Carlson,LV,IND,2021,17,closed,,,fieldturf,1
field_goal,made,23.0,00-0029421,R.Bullock,TEN,MIA,2021,17,outdoors,43.0,13.0,grass,1
field_goal,made,39.0,00-0034794,J.Sanders,MIA,TEN,2021,17,outdoors,43.0,13.0,grass,1
field_goal,blocked,53.0,00-0034794,J.Sanders,MIA,TEN,2021,17,outdoors,43.0,13.0,grass,0
field_goal,made,44.0,00-0029421,R.Bullock,TEN,MIA,2021,17,outdoors,43.0,13.0,grass,1
field_goal,made,35.0,00-0025580,M.Crosby,GB,MIN,2021,17,outdoors,11.0,9.0,grass,1
field_goal,made,36.0,00-0025580,M.Crosby,GB,MIN,2021,17,outdoors,11.0,9.0,grass,1
field_goal,made,51.0,00-0034450,G.Joseph,MIN,GB,2021,17,outdoors,11.0,9.0,grass,1
field_goal,made,37.0,00-0025580,M.Crosby,GB,MIN,2021,17,outdoors,11.0,9.0,grass,1
field_goal,made,38.0,00-0026858,G.Gano,NYG,CHI,2021,17,outdoors,25.0,13.0,grass,1
field_goal,made,21.0,00-0031203,C.Santos,CHI,NYG,2021,17,outdoors,25.0,13.0,grass,1
field_goal,made,44.0,00-0031203,C.Santos,CHI,NYG,2021,17,outdoors,25.0,13.0,grass,1
field_goal,made,31.0,00-0035192,J.Slye,WAS,PHI,2021,17,outdoors,62.0,4.0,grass,1
field_goal,made,39.0,00-0035192,J.Slye,WAS,PHI,2021,17,outdoors,62.0,4.0,grass,1
field_goal,made,55.0,00-0035192,J.Slye,WAS,PHI,2021,17,outdoors,62.0,4.0,grass,1
field_goal,made,42.0,00-0033787,J.Elliott,PHI,WAS,2021,17,outdoors,62.0,4.0,grass,1
field_goal,made,41.0,00-0033787,J.Elliott,PHI,WAS,2021,17,outdoors,62.0,4.0,grass,1
field_goal,made,39.0,00-0026968,R.Succop,TB,NYJ,2021,17,outdoors,57.0,9.0,fieldturf,1
field_goal,made,51.0,00-0034173,E.Pineiro,NYJ,TB,2021,17,outdoors,57.0,9.0,fieldturf,1
field_goal,made,27.0,00-0026968,R.Succop,TB,NYJ,2021,17,outdoors,57.0,9.0,fieldturf,1
field_goal,made,39.0,00-0026968,R.Succop,TB,CAR,2021,18,outdoors,80.0,4.0,grass,1
field_goal,made,35.0,00-0035758,L.Hajrullahu,CAR,TB,2021,18,outdoors,80.0,4.0,grass,1
field_goal,made,40.0,00-0026968,R.Succop,TB,CAR,2021,18,outdoors,80.0,4.0,grass,1
field_goal,missed,46.0,00-0026968,R.Succop,TB,CAR,2021,18,outdoors,80.0,4.0,grass,0
field_goal,made,43.0,00-0031203,C.Santos,CHI,MIN,2021,18,dome,,,sportturf,1
field_goal,made,46.0,00-0031203,C.Santos,CHI,MIN,2021,18,dome,,,sportturf,1
field_goal,made,39.0,00-0034450,G.Joseph,MIN,CHI,2021,18,dome,,,sportturf,1
field_goal,made,42.0,00-0031203,C.Santos,CHI,MIN,2021,18,dome,,,sportturf,1
field_goal,made,36.0,00-0034921,E.Fry,CIN,CLE,2021,18,outdoors,38.0,22.0,grass,1
field_goal,made,48.0,00-0029621,G.Zuerlein,DAL,PHI,2021,18,outdoors,31.0,8.0,grass,1
field_goal,made,38.0,00-0033787,J.Elliott,PHI,DAL,2021,18,outdoors,31.0,8.0,grass,1
field_goal,made,40.0,00-0033787,J.Elliott,PHI,DAL,2021,18,outdoors,31.0,8.0,grass,1
field_goal,made,34.0,00-0036816,R.Patterson,DET,GB,2021,18,dome,,,fieldturf,1
field_goal,made,36.0,00-0025580,M.Crosby,GB,DET,2021,18,dome,,,fieldturf,1
field_goal,made,36.0,00-0036816,R.Patterson,DET,GB,2021,18,dome,,,fieldturf,1
field_goal,made,27.0,00-0036816,R.Patterson,DET,GB,2021,18,dome,,,fieldturf,1
field_goal,made,41.0,00-0034084,M.Badgley,IND,JAX,2021,18,outdoors,76.0,19.0,grass,1
field_goal,made,22.0,00-0035189,M.Wright,JAX,IND,2021,18,outdoors,76.0,19.0,grass,1
field_goal,made,20.0,00-0035189,M.Wright,JAX,IND,2021,18,outdoors,76.0,19.0,grass,1
field_goal,made,39.0,00-0035189,M.Wright,JAX,IND,2021,18,outdoors,76.0,19.0,grass,1
field_goal,made,31.0,00-0035189,M.Wright,JAX,IND,2021,18,outdoors,76.0,19.0,grass,1
field_goal,made,34.0,00-0033303,H.Butker,KC,DEN,2021,18,outdoors,41.0,4.0,grass,1
field_goal,made,51.0,00-0033303,H.Butker,KC,DEN,2021,18,outdoors,41.0,4.0,grass,1
field_goal,made,31.0,00-0029822,B.McManus,DEN,KC,2021,18,outdoors,41.0,4.0,grass,1
field_goal,made,24.0,00-0034161,D.Carlson,LV,LAC,2021,18,dome,,,grass,1
field_goal,missed,51.0,00-0030098,D.Hopkins,LAC,LV,2021,18,dome,,,grass,0
field_goal,made,31.0,00-0034161,D.Carlson,LV,LAC,2021,18,dome,,,grass,1
field_goal,made,52.0,00-0034161,D.Carlson,LV,LAC,2021,18,dome,,,grass,1
field_goal,made,40.0,00-0034161,D.Carlson,LV,LAC,2021,18,dome,,,grass,1
field_goal,made,41.0,00-0030098,D.Hopkins,LAC,LV,2021,18,dome,,,grass,1
field_goal,made,47.0,00-0034161,D.Carlson,LV,LAC,2021,18,dome,,,grass,1
field_goal,made,30.0,00-0034794,J.Sanders,MIA,NE,2021,18,outdoors,75.0,8.0,grass,1
field_goal,made,43.0,00-0025565,N.Folk,NE,MIA,2021,18,outdoors,75.0,8.0,grass,1
field_goal,made,49.0,00-0034794,J.Sanders,MIA,NE,2021,18,outdoors,75.0,8.0,grass,1
field_goal,made,48.0,00-0033702,Y.Koo,ATL,NO,2021,18,closed,,,fieldturf,1
field_goal,missed,34.0,00-0030332,B.Maher,NO,ATL,2021,18,closed,,,fieldturf,0
field_goal,made,54.0,00-0033702,Y.Koo,ATL,NO,2021,18,closed,,,fieldturf,1
field_goal,made,37.0,00-0030332,B.Maher,NO,ATL,2021,18,closed,,,fieldturf,1
field_goal,made,27.0,00-0030332,B.Maher,NO,ATL,2021,18,closed,,,fieldturf,1
field_goal,made,33.0,00-0030332,B.Maher,NO,ATL,2021,18,closed,,,fieldturf,1
field_goal,made,41.0,00-0036162,T.Bass,BUF,NYJ,2021,18,outdoors,36.0,19.0,a_turf,1
field_goal,made,21.0,00-0036162,T.Bass,BUF,NYJ,2021,18,outdoors,36.0,19.0,a_turf,1
field_goal,made,49.0,00-0034173,E.Pineiro,NYJ,BUF,2021,18,outdoors,36.0,19.0,a_turf,1
field_goal,made,28.0,00-0031136,C.Boswell,PIT,BAL,2021,18,outdoors,36.0,0.0,grass,1
field_goal,made,24.0,00-0029597,J.Tucker,BAL,PIT,2021,18,outdoors,36.0,0.0,grass,1
field_goal,made,40.0,00-0031136,C.Boswell,PIT,BAL,2021,18,outdoors,36.0,0.0,grass,1
field_goal,made,46.0,00-0029597,J.Tucker,BAL,PIT,2021,18,outdoors,36.0,0.0,grass,1
field_goal,made,36.0,00-0031136,C.Boswell,PIT,BAL,2021,18,outdoors,36.0,0.0,grass,1
field_goal,made,41.0,00-0023853,M.Prater,ARI,SEA,2021,18,open,,,grass,1
field_goal,made,38.0,00-0031492,J.Myers,SEA,ARI,2021,18,open,,,grass,1
field_goal,made,30.0,00-0023853,M.Prater,ARI,SEA,2021,18,open,,,grass,1
field_goal,made,36.0,00-0023853,M.Prater,ARI,SEA,2021,18,open,,,grass,1
field_goal,made,43.0,00-0035269,M.Gay,LA,SF,2021,18,dome,,,matrixturf,1
field_goal,made,42.0,00-0023252,R.Gould,SF,LA,2021,18,dome,,,matrixturf,1
field_goal,made,24.0,00-0023252,R.Gould,SF,LA,2021,18,dome,,,matrixturf,1
field_goal,missed,42.0,00-0029421,R.Bullock,TEN,HOU,2021,18,closed,,,astroturf,0
field_goal,made,31.0,00-0032726,K.Fairbairn,HOU,TEN,2021,18,closed,,,astroturf,1
field_goal,made,23.0,00-0035192,J.Slye,WAS,NYG,2021,18,outdoors,38.0,0.0,fieldturf,1
field_goal,made,43.0,00-0035192,J.Slye,WAS,NYG,2021,18,outdoors,38.0,0.0,fieldturf,1
field_goal,made,23.0,00-0035192,J.Slye,WAS,NYG,2021,18,outdoors,38.0,0.0,fieldturf,1
field_goal,made,37.0,00-0035269,M.Gay,LA,ARI,2021,19,dome,,,matrixturf,1
field_goal,made,55.0,00-0023853,M.Prater,ARI,LA,2021,19,dome,,,matrixturf,1
field_goal,made,46.0,00-0035269,M.Gay,LA,ARI,2021,19,dome,,,matrixturf,1
field_goal,made,47.0,00-0034161,D.Carlson,LV,CIN,2021,19,outdoors,31.0,12.0,fieldturf,1
field_goal,made,31.0,00-0036854,E.McPherson,CIN,LV,2021,19,outdoors,31.0,12.0,fieldturf,1
field_goal,made,30.0,00-0036854,E.McPherson,CIN,LV,2021,19,outdoors,31.0,12.0,fieldturf,1
field_goal,made,28.0,00-0034161,D.Carlson,LV,CIN,2021,19,outdoors,31.0,12.0,fieldturf,1
field_goal,made,43.0,00-0036854,E.McPherson,CIN,LV,2021,19,outdoors,31.0,12.0,fieldturf,1
field_goal,made,34.0,00-0034161,D.Carlson,LV,CIN,2021,19,outdoors,31.0,12.0,fieldturf,1
field_goal,made,28.0,00-0036854,E.McPherson,CIN,LV,2021,19,outdoors,31.0,12.0,fieldturf,1
field_goal,made,28.0,00-0034161,D.Carlson,LV,CIN,2021,19,outdoors,31.0,12.0,fieldturf,1
field_goal,made,44.0,00-0025565,N.Folk,NE,BUF,2021,19,outdoors,7.0,8.0,a_turf,1
field_goal,made,34.0,00-0026968,R.Succop,TB,PHI,2021,19,outdoors,66.0,21.0,grass,1
field_goal,made,53.0,00-0023252,R.Gould,SF,DAL,2021,19,closed,,,matrixturf,1
field_goal,made,40.0,00-0023252,R.Gould,SF,DAL,2021,19,closed,,,matrixturf,1
field_goal,made,52.0,00-0023252,R.Gould,SF,DAL,2021,19,closed,,,matrixturf,1
field_goal,made,51.0,00-0029621,G.Zuerlein,DAL,SF,2021,19,closed,,,matrixturf,1
field_goal,missed,50.0,00-0033303,H.Butker,KC,BUF,2021,20,outdoors,35.0,6.0,grass,0
field_goal,made,39.0,00-0033303,H.Butker,KC,BUF,2021,20,outdoors,35.0,6.0,grass,1
field_goal,made,28.0,00-0033303,H.Butker,KC,BUF,2021,20,outdoors,35.0,6.0,grass,1
field_goal,made,49.0,00-0033303,H.Butker,KC,BUF,2021,20,outdoors,35.0,6.0,grass,1
field_goal,made,38.0,00-0036854,E.McPherson,CIN,TEN,2021,20,outdoors,35.0,0.0,grass,1
field_goal,made,45.0,00-0036854,E.McPherson,CIN,TEN,2021,20,outdoors,35.0,0.0,grass,1
field_goal,made,54.0,00-0036854,E.McPherson,CIN,TEN,2021,20,outdoors,35.0,0.0,grass,1
field_goal,made,34.0,00-0029421,R.Bullock,TEN,CIN,2021,20,outdoors,35.0,0.0,grass,1
field_goal,made,52.0,00-0036854,E.McPherson,CIN,TEN,2021,20,outdoors,35.0,0.0,grass,1
field_goal,made,26.0,00-0035269,M.Gay,LA,TB,2021,20,outdoors,50.0,11.0,grass,1
field_goal,made,45.0,00-0026968,R.Succop,TB,LA,2021,20,outdoors,50.0,11.0,grass,1
field_goal,missed,48.0,00-0026968,R.Succop,TB,LA,2021,20,outdoors,50.0,11.0,grass,0
field_goal,made,40.0,00-0035269,M.Gay,LA,TB,2021,20,outdoors,50.0,11.0,grass,1
field_goal,made,31.0,00-0026968,R.Succop,TB,LA,2021,20,outdoors,50.0,11.0,grass,1
field_goal,missed,47.0,00-0035269,M.Gay,LA,TB,2021,20,outdoors,50.0,11.0,grass,0
field_goal,made,30.0,00-0035269,M.Gay,LA,TB,2021,20,outdoors,50.0,11.0,grass,1
field_goal,blocked,39.0,00-0025580,M.Crosby,GB,SF,2021,20,outdoors,15.0,12.0,grass,0
field_goal,made,29.0,00-0023252,R.Gould,SF,GB,2021,20,outdoors,15.0,12.0,grass,1
field_goal,made,33.0,00-0025580,M.Crosby,GB,SF,2021,20,outdoors,15.0,12.0,grass,1
field_goal,made,45.0,00-0023252,R.Gould,SF,GB,2021,20,outdoors,15.0,12.0,grass,1
field_goal,made,32.0,00-0036854,E.McPherson,CIN,KC,2021,21,outdoors,41.0,4.0,grass,1
field_goal,made,31.0,00-0036854,E.McPherson,CIN,KC,2021,21,outdoors,41.0,4.0,grass,1
field_goal,made,52.0,00-0036854,E.McPherson,CIN,KC,2021,21,outdoors,41.0,4.0,grass,1
field_goal,made,44.0,00-0033303,H.Butker,KC,CIN,2021,21,outdoors,41.0,4.0,grass,1
field_goal,made,31.0,00-0036854,E.McPherson,CIN,KC,2021,21,outdoors,41.0,4.0,grass,1
field_goal,missed,54.0,00-0035269,M.Gay,LA,SF,2021,21,dome,,,matrixturf,0
field_goal,made,38.0,00-0023252,R.Gould,SF,LA,2021,21,dome,,,matrixturf,1
field_goal,made,40.0,00-0035269,M.Gay,LA,SF,2021,21,dome,,,matrixturf,1
field_goal,made,30.0,00-0035269,M.Gay,LA,SF,2021,21,dome,,,matrixturf,1
field_goal,made,29.0,00-0036854,E.McPherson,CIN,LA,2021,22,dome,,,matrixturf,1
field_goal,made,38.0,00-0036854,E.McPherson,CIN,LA,2021,22,dome,,,matrixturf,1
field_goal,made,41.0,00-0035269,M.Gay,LA,CIN,2021,22,dome,,,matrixturf,1
field_goal,made,24.0,00-0029597,J.Tucker,BAL,NYJ,2022,1,outdoors,,,fieldturf,1
field_goal,missed,45.0,00-0029621,G.Zuerlein,NYJ,BAL,2022,1,outdoors,,,fieldturf,0
field_goal,made,45.0,00-0029621,G.Zuerlein,NYJ,BAL,2022,1,outdoors,,,fieldturf,1
field_goal,made,41.0,00-0036162,T.Bass,BUF,LA,2022,1,dome,,,matrixturf,1
field_goal,made,57.0,00-0035269,M.Gay,LA,BUF,2022,1,dome,,,matrixturf,1
field_goal,made,26.0,00-0038097,C.York,CLE,CAR,2022,1,outdoors,,,grass,1
field_goal,made,34.0,00-0038097,C.York,CLE,CAR,2022,1,outdoors,,,grass,1
field_goal,made,36.0,00-0038097,C.York,CLE,CAR,2022,1,outdoors,,,grass,1
field_goal,made,34.0,00-0034173,E.Pineiro,CAR,CLE,2022,1,outdoors,,,grass,1
field_goal,made,58.0,00-0038097,C.York,CLE,CAR,2022,1,outdoors,,,grass,1
field_goal,made,30.0,00-0029822,B.McManus,DEN,SEA,2022,1,outdoors,,,fieldturf,1
field_goal,made,49.0,00-0031492,J.Myers,SEA,DEN,2022,1,outdoors,,,fieldturf,1
field_goal,made,40.0,00-0029822,B.McManus,DEN,SEA,2022,1,outdoors,,,fieldturf,1
field_goal,made,26.0,00-0029822,B.McManus,DEN,SEA,2022,1,outdoors,,,fieldturf,1
field_goal,missed,64.0,00-0029822,B.McManus,DEN,SEA,2022,1,outdoors,,,fieldturf,0
field_goal,made,28.0,00-0034450,G.Joseph,MIN,GB,2022,1,dome,,,sportturf,1
field_goal,made,56.0,00-0034450,G.Joseph,MIN,GB,2022,1,dome,,,sportturf,1
field_goal,made,29.0,00-0034450,G.Joseph,MIN,GB,2022,1,dome,,,sportturf,1
field_goal,made,45.0,00-0035849,R.Blankenship,IND,HOU,2022,1,closed,,,astroturf,1
field_goal,made,45.0,00-0032726,K.Fairbairn,HOU,IND,2022,1,closed,,,astroturf,1
field_goal,made,43.0,00-0032726,K.Fairbairn,HOU,IND,2022,1,closed,,,astroturf,1
field_goal,made,27.0,00-0035849,R.Blankenship,IND,HOU,2022,1,closed,,,astroturf,1
field_goal,missed,42.0,00-0035849,R.Blankenship,IND,HOU,2022,1,closed,,,astroturf,0
field_goal,made,33.0,00-0036816,R.Patterson,JAX,WAS,2022,1,outdoors,,,grass,1
field_goal,missed,37.0,00-0036816,R.Patterson,JAX,WAS,2022,1,outdoors,,,grass,0
field_goal,made,43.0,00-0036816,R.Patterson,JAX,WAS,2022,1,outdoors,,,grass,1
field_goal,made,45.0,00-0036816,R.Patterson,JAX,WAS,2022,1,outdoors,,,grass,1
field_goal,made,54.0,00-0033303,H.Butker,KC,ARI,2022,1,closed,,,grass,1
field_goal,made,43.0,00-0030098,D.Hopkins,LAC,LV,2022,1,dome,,,matrixturf,1
field_goal,made,23.0,00-0034161,D.Carlson,LV,LAC,2022,1,dome,,,matrixturf,1
field_goal,made,55.0,00-0034161,D.Carlson,LV,LAC,2022,1,dome,,,matrixturf,1
field_goal,missed,49.0,00-0030098,D.Hopkins,LAC,LV,2022,1,dome,,,matrixturf,0
field_goal,made,43.0,00-0034794,J.Sanders,MIA,NE,2022,1,outdoors,,,grass,1
field_goal,made,49.0,00-0034794,J.Sanders,MIA,NE,2022,1,outdoors,,,grass,1
field_goal,made,54.0,00-0033702,Y.Koo,ATL,NO,2022,1,closed,,,fieldturf,1
field_goal,missed,44.0,00-0032569,W.Lutz,NO,ATL,2022,1,closed,,,fieldturf,0
field_goal,made,50.0,00-0033702,Y.Koo,ATL,NO,2022,1,closed,,,fieldturf,1
field_goal,made,40.0,00-0033702,Y.Koo,ATL,NO,2022,1,closed,,,fieldturf,1
field_goal,made,49.0,00-0032569,W.Lutz,NO,ATL,2022,1,closed,,,fieldturf,1
field_goal,made,27.0,00-0033702,Y.Koo,ATL,NO,2022,1,closed,,,fieldturf,1
field_goal,made,51.0,00-0032569,W.Lutz,NO,ATL,2022,1,closed,,,fieldturf,1
field_goal,blocked,63.0,00-0033702,Y.Koo,ATL,NO,2022,1,closed,,,fieldturf,0
field_goal,made,46.0,00-0029421,R.Bullock,TEN,NYG,2022,1,outdoors,,,grass,1
field_goal,made,23.0,00-0029421,R.Bullock,TEN,NYG,2022,1,outdoors,,,grass,1
field_goal,missed,47.0,00-0029421,R.Bullock,TEN,NYG,2022,1,outdoors,,,grass,0
field_goal,made,23.0,00-0033787,J.Elliott,PHI,DET,2022,1,dome,,,fieldturf,1
field_goal,made,59.0,00-0036854,E.McPherson,CIN,PIT,2022,1,outdoors,,,fieldturf,1
field_goal,made,20.0,00-0031136,C.Boswell,PIT,CIN,2022,1,outdoors,,,fieldturf,1
field_goal,made,26.0,00-0036854,E.McPherson,CIN,PIT,2022,1,outdoors,,,fieldturf,1
field_goal,made,48.0,00-0031136,C.Boswell,PIT,CIN,2022,1,outdoors,,,fieldturf,1
field_goal,missed,29.0,00-0036854,E.McPherson,CIN,PIT,2022,1,outdoors,,,fieldturf,0
field_goal,missed,55.0,00-0031136,C.Boswell,PIT,CIN,2022,1,outdoors,,,fieldturf,0
field_goal,made,53.0,00-0031136,C.Boswell,PIT,CIN,2022,1,outdoors,,,fieldturf,1
field_goal,made,25.0,00-0023252,R.Gould,SF,CHI,2022,1,outdoors,,,grass,1
field_goal,made,51.0,00-0030332,B.Maher,DAL,TB,2022,1,closed,,,matrixturf,1
field_goal,made,44.0,00-0026968,R.Succop,TB,DAL,2022,1,closed,,,matrixturf,1
field_goal,made,38.0,00-0026968,R.Succop,TB,DAL,2022,1,closed,,,matrixturf,1
field_goal,missed,36.0,00-0026968,R.Succop,TB,DAL,2022,1,closed,,,matrixturf,0
field_goal,made,29.0,00-0026968,R.Succop,TB,DAL,2022,1,closed,,,matrixturf,1
field_goal,made,47.0,00-0026968,R.Succop,TB,DAL,2022,1,closed,,,matrixturf,1
field_goal,made,32.0,00-0034161,D.Carlson,LV,ARI,2022,2,dome,,,grass,1
field_goal,made,55.0,00-0034161,D.Carlson,LV,ARI,2022,2,dome,,,grass,1
field_goal,made,25.0,00-0034161,D.Carlson,LV,ARI,2022,2,dome,,,grass,1
field_goal,missed,44.0,00-0033702,Y.Koo,ATL,LA,2022,2,dome,,,matrixturf,0
field_goal,made,26.0,00-0033702,Y.Koo,ATL,LA,2022,2,dome,,,matrixturf,1
field_goal,made,20.0,00-0035269,M.Gay,LA,ATL,2022,2,dome,,,matrixturf,1
field_goal,made,36.0,00-0026858,G.Gano,NYG,CAR,2022,2,outdoors,,,fieldturf,1
field_goal,made,33.0,00-0026858,G.Gano,NYG,CAR,2022,2,outdoors,,,fieldturf,1
field_goal,made,31.0,00-0034173,E.Pineiro,CAR,NYG,2022,2,outdoors,,,fieldturf,1
field_goal,made,32.0,00-0034173,E.Pineiro,CAR,NYG,2022,2,outdoors,,,fieldturf,1
field_goal,made,52.0,00-0026858,G.Gano,NYG,CAR,2022,2,outdoors,,,fieldturf,1
field_goal,made,38.0,00-0034173,E.Pineiro,CAR,NYG,2022,2,outdoors,,,fieldturf,1
field_goal,made,56.0,00-0026858,G.Gano,NYG,CAR,2022,2,outdoors,,,fieldturf,1
field_goal,made,40.0,00-0025580,M.Crosby,GB,CHI,2022,2,outdoors,,,grass,1
field_goal,made,44.0,00-0031203,C.Santos,CHI,GB,2022,2,outdoors,,,grass,1
field_goal,made,28.0,00-0025580,M.Crosby,GB,CHI,2022,2,outdoors,,,grass,1
field_goal,made,43.0,00-0036854,E.McPherson,CIN,DAL,2022,2,closed,,,matrixturf,1
field_goal,made,54.0,00-0030332,B.Maher,DAL,CIN,2022,2,closed,,,matrixturf,1
field_goal,made,50.0,00-0036854,E.McPherson,CIN,DAL,2022,2,closed,,,matrixturf,1
field_goal,made,46.0,00-0036854,E.McPherson,CIN,DAL,2022,2,closed,,,matrixturf,1
field_goal,made,50.0,00-0030332,B.Maher,DAL,CIN,2022,2,closed,,,matrixturf,1
field_goal,made,20.0,00-0029822,B.McManus,DEN,HOU,2022,2,outdoors,,,grass,1
field_goal,made,40.0,00-0032726,K.Fairbairn,HOU,DEN,2022,2,outdoors,,,grass,1
field_goal,made,44.0,00-0032726,K.Fairbairn,HOU,DEN,2022,2,outdoors,,,grass,1
field_goal,made,24.0,00-0029822,B.McManus,DEN,HOU,2022,2,outdoors,,,grass,1
field_goal,made,24.0,00-0032726,K.Fairbairn,HOU,DEN,2022,2,outdoors,,,grass,1
field_goal,made,50.0,00-0029822,B.McManus,DEN,HOU,2022,2,outdoors,,,grass,1
field_goal,made,52.0,00-0036816,R.Patterson,JAX,IND,2022,2,outdoors,,,grass,1
field_goal,made,31.0,00-0030098,D.Hopkins,LAC,KC,2022,2,outdoors,,,grass,1
field_goal,made,19.0,00-0036469,M.Ammendola,KC,LAC,2022,2,outdoors,,,grass,1
field_goal,made,31.0,00-0036469,M.Ammendola,KC,LAC,2022,2,outdoors,,,grass,1
field_goal,made,51.0,00-0029597,J.Tucker,BAL,MIA,2022,2,outdoors,,,grass,1
field_goal,made,38.0,00-0033787,J.Elliott,PHI,MIN,2022,2,outdoors,,,grass,1
field_goal,blocked,41.0,00-0033787,J.Elliott,PHI,MIN,2022,2,outdoors,,,grass,0
field_goal,made,28.0,00-0025565,N.Folk,NE,PIT,2022,2,outdoors,,,grass,1
field_goal,made,36.0,00-0031136,C.Boswell,PIT,NE,2022,2,outdoors,,,grass,1
field_goal,missed,52.0,00-0025565,N.Folk,NE,PIT,2022,2,outdoors,,,grass,0
field_goal,made,52.0,00-0031136,C.Boswell,PIT,NE,2022,2,outdoors,,,grass,1
field_goal,made,22.0,00-0038097,C.York,CLE,NYJ,2022,2,outdoors,,,grass,1
field_goal,made,57.0,00-0029621,G.Zuerlein,NYJ,CLE,2022,2,outdoors,,,grass,1
field_goal,made,20.0,00-0023252,R.Gould,SF,SEA,2022,2,outdoors,,,grass,1
field_goal,made,33.0,00-0023252,R.Gould,SF,SEA,2022,2,outdoors,,,grass,1
field_goal,blocked,20.0,00-0023252,R.Gould,SF,SEA,2022,2,outdoors,,,grass,0
field_goal,made,31.0,00-0032569,W.Lutz,NO,TB,2022,2,dome,,,sportturf,1
field_goal,made,47.0,00-0026968,R.Succop,TB,NO,2022,2,dome,,,sportturf,1
field_goal,made,47.0,00-0026968,R.Succop,TB,NO,2022,2,dome,,,sportturf,1
field_goal,made,49.0,00-0036162,T.Bass,BUF,TEN,2022,2,outdoors,,,a_turf,1
field_goal,made,37.0,00-0036162,T.Bass,BUF,TEN,2022,2,outdoors,,,a_turf,1
field_goal,made,35.0,00-0035145,A.Seibert,DET,WAS,2022,2,dome,,,fieldturf,1
field_goal,made,48.0,00-0035145,A.Seibert,DET,WAS,2022,2,dome,,,fieldturf,1
field_goal,made,32.0,00-0031492,J.Myers,SEA,ATL,2022,3,outdoors,,,fieldturf,1
field_goal,made,41.0,00-0033702,Y.Koo,ATL,SEA,2022,3,outdoors,,,fieldturf,1
field_goal,made,31.0,00-0031492,J.Myers,SEA,ATL,2022,3,outdoors,,,fieldturf,1
field_goal,made,54.0,00-0033702,Y.Koo,ATL,SEA,2022,3,outdoors,,,fieldturf,1
field_goal,made,25.0,00-0031492,J.Myers,SEA,ATL,2022,3,outdoors,,,fieldturf,1
field_goal,made,35.0,00-0025565,N.Folk,NE,BAL,2022,3,outdoors,,,fieldturf,1
field_goal,made,50.0,00-0025565,N.Folk,NE,BAL,2022,3,outdoors,,,fieldturf,1
field_goal,made,56.0,00-0029597,J.Tucker,BAL,NE,2022,3,outdoors,,,fieldturf,1
field_goal,made,30.0,00-0036162,T.Bass,BUF,MIA,2022,3,outdoors,,,grass,1
field_goal,blocked,38.0,00-0036162,T.Bass,BUF,MIA,2022,3,outdoors,,,grass,0
field_goal,made,50.0,00-0029621,G.Zuerlein,NYJ,CIN,2022,3,outdoors,,,fieldturf,1
field_goal,made,40.0,00-0029621,G.Zuerlein,NYJ,CIN,2022,3,outdoors,,,fieldturf,1
field_goal,made,22.0,00-0036854,E.McPherson,CIN,NYJ,2022,3,outdoors,,,fieldturf,1
field_goal,made,43.0,00-0036854,E.McPherson,CIN,NYJ,2022,3,outdoors,,,fieldturf,1
field_goal,made,52.0,00-0029621,G.Zuerlein,NYJ,CIN,2022,3,outdoors,,,fieldturf,1
field_goal,made,43.0,00-0029621,G.Zuerlein,NYJ,CIN,2022,3,outdoors,,,fieldturf,1
field_goal,missed,41.0,00-0036854,E.McPherson,CIN,NYJ,2022,3,outdoors,,,fieldturf,0
field_goal,blocked,47.0,00-0026858,G.Gano,NYG,DAL,2022,3,outdoors,,,fieldturf,0
field_goal,made,26.0,00-0030332,B.Maher,DAL,NYG,2022,3,outdoors,,,fieldturf,1
field_goal,made,42.0,00-0026858,G.Gano,NYG,DAL,2022,3,outdoors,,,fieldturf,1
field_goal,made,28.0,00-0030332,B.Maher,DAL,NYG,2022,3,outdoors,,,fieldturf,1
field_goal,missed,59.0,00-0030332,B.Maher,DAL,NYG,2022,3,outdoors,,,fieldturf,0
field_goal,made,51.0,00-0026858,G.Gano,NYG,DAL,2022,3,outdoors,,,fieldturf,1
field_goal,made,44.0,00-0030332,B.Maher,DAL,NYG,2022,3,outdoors,,,fieldturf,1
field_goal,made,51.0,00-0026858,G.Gano,NYG,DAL,2022,3,outdoors,,,fieldturf,1
