season,team,total_minutes,returning_minutes,continuity_pct
2020,Ave Maria,200,135,0.675
2020,Hendrix College,200,158,0.79
2020,St. Mary's (MD),200,97,0.485
2020,Johnson & Wales (NC),400,336,0.84
2020,Tiffin,200,76,0.38
2020,Reinhardt,415,138,0.3325301204819277
2020,Pacific Union,400,0,0.0
2020,Keiser,200,77,0.385
2020,University of Saint Katherine,600,0,0.0
2020,Luther,200,0,0.0
2020,Pacific Lutheran,200,64,0.32
2020,Chaminade,599,184,0.3071786310517529
2020,Northland,400,144,0.36
2020,Westmont,200,0,0.0
2020,Clarks Summit,200,34,0.17
2020,Missouri Baptist,200,130,0.65
2020,Rocky Mountain,200,26,0.13
2020,SUNY-Potsdam,200,0,0.0
2020,Montana State-Northern,200,0,0.0
2020,FDU Florham,200,38,0.19
2020,Portland Bible,400,51,0.1275
2020,Mayville State,400,107,0.2675
2020,Bridgewater College (VA),400,218,0.545
2020,Montevallo,197,0,0.0
2020,Central Christian College,200,0,0.0
2020,Wiley,600,344,0.5733333333333334
2020,Greensboro College,600,408,0.68
2020,Florida Memorial,150,74,0.49333333333333335
2020,E. New Mexico,400,202,0.505
2020,Coker,400,173,0.4325
2020,Antelope Valley,200,145,0.725
2020,Trevecca Nazarene,200,126,0.63
2020,Mount Saint Vincent,200,123,0.615
2020,Indiana University Northwest,200,30,0.15
2020,Emory & Henry,200,0,0.0
2020,Illinois-Springfield,200,42,0.21
2020,Shorter,200,0,0.0
2020,San Diego Christian,597,179,0.2998324958123953
2020,Missouri S&T,200,0,0.0
2020,Puget Sound,200,95,0.475
2020,Cincinnati Clermont,200,0,0.0
2020,Manchester,200,112,0.56
2020,Huston-Tillotson,200,83,0.415
2020,St. Mary's (TX),200,102,0.51
2020,Carver College,1200,0,0.0
2020,Indiana-South Bend,200,139,0.695
2020,Tennessee Southern,200,53,0.265
2020,Ottawa (AZ),400,109,0.2725
2020,Mars Hill,600,426,0.71
2020,Multnomah University,200,98,0.49
2020,Alma,200,0,0.0
2020,West Coast Baptist,600,529,0.8816666666666667
2020,Montana-Western,200,104,0.52
2020,Peru State,399,14,0.03508771929824561
2020,Midland University,400,0,0.0
2020,Holy Names University,199,97,0.48743718592964824
2020,St. Thomas (FL),200,0,0.0
2020,Northwestern Ohio,200,175,0.875
2020,Concord,400,168,0.42
2020,Fairmont St,200,0,0.0
2020,Cal State LA,200,86,0.43
2020,Williams Baptist,200,99,0.495
2020,Mount St. Joseph,200,21,0.105
2020,Goucher,400,161,0.4025
2020,Florida College,200,118,0.59
2020,Centenary (NJ),200,156,0.78
2020,Rutgers-Camden,200,0,0.0
2020,Cumberland (TN),200,62,0.31
2020,Shenandoah,200,82,0.41
2020,Texas A&M-International,200,79,0.395
2020,Oklahoma Christian,200,0,0.0
2020,Gordon College,200,139,0.695
2020,Southeastern Baptist College,200,40,0.2
2020,Oberlin,200,0,0.0
2020,Edinboro,200,0,0.0
2020,Concordia-Texas,200,128,0.64
2020,MIT,200,132,0.66
2020,Elizabethtown,199,0,0.0
2020,Hartwick,200,145,0.725
2020,Cal Lutheran,400,173,0.4325
2020,Palm Beach Atlantic,200,109,0.545
2020,Indiana-Kokomo,200,157,0.785
2020,Quincy,400,323,0.8075
2020,Redlands,200,0,0.0
2020,Maryville University (MO),400,0,0.0
2020,Texas Permian Basin,200,52,0.26
2020,Connecticut College,200,0,0.0
2020,Farmingdale State,200,0,0.0
2020,Elmira,200,150,0.75
2020,Tougaloo,200,153,0.765
2020,Michigan-Dearborn,400,191,0.4775
2020,Flagler,200,0,0.0
2020,Gannon,200,0,0.0
2020,Simpson University (CA),600,170,0.2833333333333333
2020,Belmont Abbey,200,0,0.0
2020,Bacone,200,0,0.0
2020,Purdue Northwest,200,0,0.0
2020,East Texas Baptist,200,127,0.635
2020,McKendree,200,73,0.365
2020,Freed-Hardeman,200,0,0.0
2020,Washington Adventist,400,314,0.785
2020,Cornell College (IA),200,33,0.165
2020,Simpson College (IA),200,58,0.29
2020,Bluefield State,400,56,0.14
2020,Marymount (VA),200,0,0.0
2020,Thiel,200,0,0.0
2020,Concordia (WI),200,0,0.0
2020,Olivet Nazarene,200,95,0.475
2020,Illinois Wesleyan,200,0,0.0
2020,UC Santa Cruz,200,130,0.65
2020,Notre Dame de Namur,400,28,0.07
2020,Hiram,200,0,0.0
2020,Pikeville,200,0,0.0
2020,Arkansas-Monticello,200,111,0.555
2020,Chicago,200,0,0.0
2020,Hampden-Sydney,200,0,0.0
2020,Gettysburg,200,0,0.0
2020,Wesley,200,0,0.0
2020,Ohio-Chillicothe,200,59,0.295
2020,Wisconsin-Lutheran,200,135,0.675
2020,Southwest Baptist,200,0,0.0
2020,New York Institute Of Technology,200,159,0.795
2020,CS San Bernardino,200,0,0.0
2020,Urbana,200,57,0.285
2020,Cortland,200,98,0.49
2020,Arkansas Tech,200,0,0.0
2020,Ohio Northern,200,85,0.425
2020,Maine Maritime,400,0,0.0
2020,Caldwell,400,0,0.0
2020,Geneva,200,0,0.0
2020,East Central (OK),200,85,0.425
2020,Missouri-St. Louis,200,94,0.47
2020,Pine Manor,200,51,0.255
2020,Rio Grande,200,23,0.115
2020,Carson-Newman,200,0,0.0
2020,Nebraska-Kearney,200,0,0.0
2020,Central State Oklahoma,200,0,0.0
2020,Bethany (KS),194,111,0.5721649484536082
2020,Johnson & Wales (CO),200,46,0.23
2020,Concordia-Chicago,200,101,0.505
2020,Tampa,200,33,0.165
2020,Widener,400,0,0.0
2020,Thomas (GA),200,12,0.06
2020,Nebraska Wesleyan,200,0,0.0
2021,Abilene Christian,5800,5297,0.9132758620689655
2021,Air Force,4998,4237,0.8477390956382553
2021,Akron,4650,4123,0.8866666666666667
2021,Alabama A&M,3050,1770,0.580327868852459
2021,Alabama,6623,4777,0.721274346972671
2021,Alabama State,3598,1506,0.41856586992773764
2021,Alcorn State,3800,1198,0.31526315789473686
2021,American University,2100,1385,0.6595238095238095
2021,App State,5925,3499,0.5905485232067511
2021,Arizona State,5049,3181,0.6300257476728065
2021,Arizona,5251,1563,0.2976575890306608
2021,Arkansas,6424,1988,0.3094645080946451
2021,Arkansas State,4826,2977,0.6168669705760464
2021,Arkansas-Pine Bluff,5044,3175,0.6294607454401269
2021,Army,4426,3197,0.7223226389516494
2021,Auburn,5453,3458,0.6341463414634146
2021,Austin Peay,5450,3440,0.6311926605504588
2021,BYU,5472,2640,0.4824561403508772
2021,Ball State,4650,4296,0.9238709677419354
2021,Baylor,6025,5748,0.9540248962655602
2021,Bellarmine,4400,0,0.0
2021,Belmont,6025,4921,0.8167634854771785
2021,Binghamton,3675,2438,0.6634013605442177
2021,Boise State,5624,4859,0.8639758179231863
2021,Boston College,4025,2694,0.6693167701863354
2021,Boston University,3600,3425,0.9513888888888888
2021,Bowling Green,5250,3523,0.671047619047619
2021,Bradley,5650,4324,0.7653097345132743
2021,Bryant,4398,2271,0.5163710777626194
2021,Bucknell,2400,1743,0.72625
2021,Buffalo,5051,4837,0.9576321520490992
2021,Butler,5072,3986,0.7858832807570978
2021,Cal Poly,4825,2809,0.5821761658031088
2021,Cal State Bakersfield,5225,3999,0.7653588516746411
2021,Cal State Fullerton,3226,1097,0.34004959702417853
2021,Cal State Northridge,4423,1930,0.4363554148767805
2021,California Baptist,4625,2398,0.5184864864864865
2021,California,5800,3687,0.6356896551724138
2021,Campbell,5476,4914,0.8973703433162893
2021,Canisius,2600,1941,0.7465384615384615
2021,Central Arkansas,4801,4362,0.9085607165173922
2021,Central Connecticut,4200,3204,0.7628571428571429
2021,Central Michigan,4600,2123,0.46152173913043476
2021,Charleston,3900,2364,0.6061538461538462
2021,Charleston Southern,4225,2653,0.6279289940828402
2021,Charlotte,5124,3477,0.6785714285714286
2021,Chattanooga,5251,4118,0.784231574938107
2021,Chicago State,1798,1154,0.6418242491657397
2021,Cincinnati,4399,2695,0.6126392361900432
2021,Clemson,4824,4369,0.9056799336650083
2021,Cleveland State,5524,3476,0.6292541636495294
2021,Coastal Carolina,5271,3751,0.7116296717890344
2021,Colgate,3225,2828,0.8768992248062015
2021,Colorado,6400,4914,0.7678125
2021,Colorado State,5599,5324,0.9508840864440079
2021,Coppin State,4400,1827,0.4152272727272727
2021,Creighton,6250,5543,0.88688
2021,Davidson,4426,3583,0.8095345684591053
2021,Dayton,4925,3485,0.7076142131979696
2021,DePaul,3850,1780,0.4623376623376623
2021,Delaware,2999,2290,0.7635878626208736
2021,Delaware State,3825,2542,0.6645751633986928
2021,Denver,4250,2648,0.6230588235294118
2021,Detroit Mercy,4425,1965,0.4440677966101695
2021,Drake,6049,4719,0.7801289469333774
2021,Drexel,4001,3398,0.8492876780804799
2021,Duke,4850,2410,0.49690721649484537
2021,Duquesne,3601,2180,0.6053873923910025
2021,East Carolina,3825,3704,0.9683660130718954
2021,East Tennessee State,5025,2139,0.4256716417910448
2021,Eastern Illinois,5475,3569,0.6518721461187215
2021,Eastern Kentucky,5892,3580,0.6076035302104549
2021,Eastern Michigan,3598,2605,0.7240133407448582
2021,Eastern Washington,4798,4716,0.9829095456440183
2021,Elon,3800,2433,0.6402631578947369
2021,Evansville,5075,3316,0.6533990147783251
2021,Fairfield,5451,3450,0.6329113924050633
2021,Fairleigh Dickinson,4850,3592,0.7406185567010309
2021,Florida A&M,4000,2773,0.69325
2021,Florida Atlantic,4625,3034,0.656
2021,Florida,5025,3976,0.7912437810945273
2021,Florida Gulf Coast,3600,1985,0.5513888888888889
2021,Florida International,5275,3567,0.6762085308056872
2021,Florida State,4849,3728,0.768818313054238
2021,Fordham,2798,2691,0.961758398856326
2021,Fresno State,4825,1997,0.4138860103626943
2021,Furman,5025,4441,0.8837810945273632
2021,Gardner-Webb,5200,2265,0.4355769230769231
2021,George Mason,4528,3459,0.7639134275618374
2021,George Washington,3427,1404,0.409687773562883
2021,Georgetown,5224,2746,0.5256508422664625
2021,Georgia,5225,2560,0.48995215311004786
2021,Georgia Southern,5350,1201,0.22448598130841121
2021,Georgia State,4527,3394,0.749723878948531
2021,Georgia Tech,5324,4818,0.9049586776859504
2021,Gonzaga,6423,3775,0.5877315895998755
2021,Grambling,4824,3622,0.7508291873963516
2021,Grand Canyon,4799,3004,0.625963742446343
2021,Green Bay,5150,3366,0.6535922330097087
2021,Hampton,4997,3146,0.6295777466479888
2021,Hawai'i,4272,1960,0.45880149812734083
2021,High Point,4826,2680,0.5553253211769581
2021,Hofstra,4624,4131,0.8933823529411765
2021,Holy Cross,3225,0,0.0
2021,Houston Christian,5025,2550,0.5074626865671642
2021,Houston,6400,4937,0.77140625
2021,Howard,1000,318,0.318
2021,IU Indianapolis,3601,2283,0.6339905581782838
2021,Idaho State,4850,3234,0.6668041237113402
2021,Idaho,4447,2895,0.6510006746120981
2021,Illinois,6248,4598,0.7359154929577465
2021,Illinois State,5073,2561,0.504829489453972
2021,Incarnate Word,4425,2873,0.6492655367231639
2021,Indiana,5577,4421,0.7927201004124081
2021,Indiana State,5000,3523,0.7046
2021,Iona,3600,1605,0.44583333333333336
2021,Iowa,6225,5342,0.858152610441767
2021,Iowa State,4800,2706,0.56375
2021,Jackson State,3650,2719,0.7449315068493151
2021,Jacksonville,4825,3750,0.7772020725388601
2021,Jacksonville State,5475,1268,0.23159817351598175
2021,James Madison,3998,1778,0.4447223611805903
2021,Kansas City,4800,4010,0.8354166666666667
2021,Kansas,6024,5445,0.9038844621513944
2021,Kansas State,5800,2303,0.39706896551724136
2021,Kennesaw State,4802,1215,0.25301957517700957
2021,Kent State,4625,2858,0.617945945945946
2021,Kentucky,5050,699,0.13841584158415843
2021,LSU,5825,3226,0.5538197424892704
2021,La Salle,5025,3817,0.7596019900497513
2021,Lafayette,3100,2537,0.8183870967741935
2021,Lamar,5651,4044,0.7156255529994692
2021,Lehigh,3023,2377,0.7863049950380416
2021,Liberty,5800,4181,0.7208620689655172
2021,Lipscomb,5424,4287,0.7903761061946902
2021,Little Rock,5250,4503,0.8577142857142858
2021,Long Beach State,3700,2327,0.6289189189189189
2021,Long Island University,3600,2712,0.7533333333333333
2021,Longwood,5801,3643,0.6279951732459921
2021,Louisiana,5249,2478,0.4720899218898838
2021,Louisiana Tech,6398,5519,0.8626133166614567
2021,Louisville,4025,2340,0.5813664596273292
2021,Loyola Chicago,6249,5959,0.9535925748119699
2021,Loyola Maryland,3550,3122,0.8794366197183099
2021,Loyola Marymount,4425,3519,0.7952542372881356
2021,Maine,1800,1255,0.6972222222222222
2021,Manhattan,4125,2083,0.504969696969697
2021,Marist,4250,2265,0.5329411764705883
2021,Marquette,5425,3191,0.5882027649769586
2021,Marshall,4424,3805,0.8600813743218807
2021,Maryland,6197,4875,0.7866709698241084
2021,Massachusetts,3075,1447,0.4705691056910569
2021,McNeese,4801,2705,0.5634242866069569
2021,Memphis,5600,3721,0.6644642857142857
2021,Mercer,5901,4874,0.8259617014065412
2021,Mercyhurst,200,0,0.0
2021,Merrimack,3625,3296,0.9092413793103449
2021,Miami (OH),4625,4563,0.9865945945945946
2021,Miami,5425,4178,0.7701382488479263
2021,Michigan State,5625,5135,0.9128888888888889
2021,Michigan,5425,3047,0.5616589861751152
2021,Middle Tennessee,4599,3913,0.8508371385083714
2021,Milwaukee,4500,2473,0.5495555555555556
2021,Minnesota,5875,3130,0.5327659574468085
2021,Mississippi State,6700,4255,0.6350746268656716
2021,Mississippi Valley State,4801,835,0.17392209956259114
2021,Missouri State,4800,2945,0.6135416666666667
2021,Missouri,5252,4875,0.9282178217821783
2021,Monmouth,4075,3431,0.8419631901840491
2021,Montana,5675,2824,0.49762114537444935
2021,Montana State,4674,2772,0.5930680359435173
2021,Morehead State,6249,4107,0.657225156024964
2021,Morgan State,4400,2792,0.6345454545454545
2021,Mount St. Mary's,4648,2484,0.5344234079173839
2021,Murray State,5225,3957,0.7573205741626794
2021,NC State,5025,3872,0.770547263681592
2021,NJIT,3850,2474,0.6425974025974026
2021,Navy,3650,3316,0.9084931506849315
2021,Nebraska,5425,2394,0.44129032258064516
2021,Nevada,5200,2697,0.5186538461538461
2021,New Hampshire,3825,3074,0.8036601307189543
2021,New Mexico,4452,1824,0.40970350404312667
2021,New Mexico State,4000,2728,0.682
2021,New Orleans,5050,3959,0.783960396039604
2021,Niagara,4000,3633,0.90825
2021,Nicholls,5050,2987,0.5914851485148515
2021,Norfolk State,5025,3856,0.767363184079602
2021,North Alabama,4851,3433,0.7076891362605648
2021,North Carolina A&T,4227,2635,0.6233735509817838
2021,North Carolina Central,2825,2090,0.7398230088495575
2021,North Carolina,5800,2855,0.49224137931034484
2021,North Dakota,5275,2598,0.49251184834123224
2021,North Dakota State,5425,4249,0.7832258064516129
2021,North Florida,4600,3263,0.7093478260869566
2021,North Texas,5650,3996,0.7072566371681416
2021,Northeastern,3825,2554,0.6677124183006536
2021,Northern Arizona,4425,3159,0.7138983050847457
2021,Northern Colorado,4425,3233,0.7306214689265537
2021,Northern Illinois,3822,1992,0.521193092621664
2021,Northern Iowa,5048,3205,0.6349049128367671
2021,Northern Kentucky,5075,3049,0.6007881773399015
2021,Northwestern State,5850,4792,0.8191452991452991
2021,Northwestern,4850,4500,0.9278350515463918
2021,Notre Dame,5200,4487,0.8628846153846154
2021,Oakland,6200,2569,0.41435483870967743
2021,Ohio,5000,3462,0.6924
2021,Ohio State,6274,5243,0.8356710232706407
2021,Oklahoma,5474,3963,0.7239678480087687
2021,Oklahoma State,6125,2669,0.4357551020408163
2021,Old Dominion,4625,3141,0.6791351351351351
2021,Ole Miss,5624,3802,0.6760312944523471
2021,Omaha,4999,3866,0.7733546709341869
2021,Oral Roberts,5825,3930,0.6746781115879829
2021,Oregon,5401,3591,0.6648768746528421
2021,Oregon State,6651,4516,0.6789956397534206
2021,Pacific,3674,2863,0.7792596624931954
2021,Penn State,5050,4434,0.878019801980198
2021,Pepperdine,5500,4789,0.8707272727272727
2021,Pittsburgh,4400,3175,0.7215909090909091
2021,Portland,4225,715,0.16923076923076924
2021,Portland State,4425,987,0.22305084745762713
2021,Prairie View A&M,4200,1923,0.45785714285714285
2021,Presbyterian,4425,1084,0.24497175141242938
2021,Providence,5300,4983,0.940188679245283
2021,Purdue,5650,4475,0.7920353982300885
2021,Purdue Fort Wayne,4775,2465,0.5162303664921466
2021,Quinnipiac,4475,3217,0.7188826815642458
2021,Radford,5498,3241,0.5894870862131685
2021,Rhode Island,5100,2724,0.5341176470588235
2021,Rice,5599,2559,0.4570459010537596
2021,Richmond,4599,4377,0.9517286366601435
2021,Rider,4626,2054,0.4440121054907047
2021,Robert Morris,3951,2363,0.598076436345229
2021,Rutgers,5625,5063,0.9000888888888889
2021,SE Louisiana,5275,2239,0.4244549763033175
2021,SIU Edwardsville,5200,2491,0.4790384615384615
2021,SMU,3402,3212,0.9441504997060552
2021,Sacramento State,4075,3125,0.7668711656441718
2021,Sacred Heart,3675,1767,0.48081632653061224
2021,Saint Joseph's,4122,2256,0.5473071324599709
2021,Saint Louis,4200,3813,0.9078571428571428
2021,Saint Mary's,4800,3954,0.82375
2021,Saint Peter's,5000,4023,0.8046
2021,Sam Houston,5600,2062,0.3682142857142857
2021,Samford,3876,1241,0.3201754385964912
2021,San Diego State,5625,4051,0.7201777777777778
2021,San Diego,2826,1714,0.6065109695682944
2021,San Francisco,5000,4334,0.8668
2021,San José State,4200,2811,0.6692857142857143
2021,Santa Clara,4000,3337,0.83425
2021,Seattle U,4626,1582,0.341980112408128
2021,Seton Hall,5475,5107,0.9327853881278538
2021,Siena,3400,1985,0.5838235294117647
2021,South Alabama,5675,2880,0.507488986784141
2021,South Carolina,4200,3446,0.8204761904761905
2021,South Carolina State,3624,1517,0.418598233995585
2021,South Carolina Upstate,4600,4471,0.9719565217391304
2021,South Dakota,4999,3272,0.6545309061812362
2021,South Dakota State,4600,3824,0.831304347826087
2021,South Florida,4426,3475,0.7851333032083145
2021,Southeast Missouri State,5549,3415,0.6154262029194449
2021,Southern Illinois,5250,2669,0.5083809523809524
2021,Southern,3875,2711,0.6996129032258065
2021,Southern Miss,5025,2307,0.4591044776119403
2021,Southern Utah,4824,3134,0.6496683250414593
2021,St. Bonaventure,4200,3251,0.7740476190476191
2021,St. Francis (PA),4451,2718,0.6106492922938666
2021,St. John's,5474,2900,0.5297771282426014
2021,Stanford,5499,3597,0.6541189307146754
2021,Stephen F. Austin,4251,3292,0.7744060221124441
2021,Stetson,5450,3732,0.6847706422018348
2021,Stony Brook,4650,1916,0.4120430107526882
2021,Syracuse,5625,4101,0.7290666666666666
2021,TCU,5225,3798,0.72688995215311
2021,Tarleton State,4001,0,0.0
2021,Temple,3201,1647,0.514526710402999
2021,Tennessee State,4648,2807,0.6039156626506024
2021,Tennessee Tech,5425,2847,0.5247926267281106
2021,Tennessee,5400,3874,0.7174074074074074
2021,Texas A&M,3600,2620,0.7277777777777777
2021,Texas A&M-Corpus Christi,4801,3165,0.659237658821079
2021,Texas,5475,4940,0.902283105022831
2021,Texas Southern,5225,2570,0.49186602870813395
2021,Texas State,5074,4302,0.8478517934568388
2021,Texas Tech,5942,2864,0.4819925950858297
2021,The Citadel,4999,3936,0.7873574714942989
2021,Toledo,6075,3193,0.5255967078189301
2021,Towson,3650,2706,0.7413698630136987
2021,Troy,5625,3154,0.5607111111111112
2021,Tulane,4600,1912,0.4156521739130435
2021,Tulsa,4601,3397,0.7383177570093458
2021,UAB,5798,2925,0.5044843049327354
2021,UAlbany,3200,1182,0.369375
2021,UC Davis,3675,3211,0.8737414965986394
2021,UC Irvine,5452,3978,0.7296404988994865
2021,UC Riverside,4450,2594,0.5829213483146067
2021,UC San Diego,3425,0,0.0
2021,UC Santa Barbara,5450,4037,0.7407339449541285
2021,UCF,4625,2680,0.5794594594594594
2021,UCLA,6624,5323,0.8035929951690821
2021,UConn,4625,3302,0.713945945945946
2021,UIC,4449,2478,0.5569790964261632
2021,UL Monroe,5224,1621,0.31029862174578865
2021,UMBC,3999,3674,0.9187296824206052
2021,UMass Lowell,4596,3342,0.7271540469973891
2021,UNC Asheville,4075,3402,0.8348466257668712
2021,UNC Greensboro,6025,4810,0.7983402489626557
2021,UNC Wilmington,3425,2517,0.7348905109489051
2021,UNLV,5400,3122,0.5781481481481482
2021,USC,6586,2288,0.3474035833586395
2021,UT Arlington,5225,3403,0.6512918660287081
2021,UT Martin,4850,1402,0.2890721649484536
2021,UT Rio Grande Valley,3800,3046,0.8015789473684211
2021,UTEP,4825,3132,0.6491191709844559
2021,UTSA,5200,3933,0.7563461538461539
2021,Utah State,5800,4283,0.738448275862069
2021,Utah Tech,4200,837,0.1992857142857143
2021,Utah,5051,3947,0.7814294199168481
2021,Utah Valley,4425,1960,0.4429378531073446
2021,VCU,5225,2624,0.5022009569377991
2021,VMI,5050,4112,0.8142574257425742
2021,Valparaiso,5650,4053,0.7173451327433629
2021,Vanderbilt,5000,3831,0.7662
2021,Vermont,3050,2519,0.8259016393442623
2021,Villanova,5025,5022,0.9994029850746269
2021,Virginia,5025,3490,0.6945273631840796
2021,Virginia Tech,4476,3259,0.7281054512957998
2021,Wagner,4075,2850,0.6993865030674846
2021,Wake Forest,4422,1830,0.41383989145183175
2021,Washington,5200,3864,0.7430769230769231
2021,Washington State,5549,3228,0.5817264371958911
2021,Weber State,4600,1027,0.2232608695652174
2021,West Virginia,5874,5565,0.9473953013278856
2021,Western Carolina,5525,4196,0.7594570135746607
2021,Western Illinois,4400,386,0.08772727272727272
2021,Western Kentucky,5848,4341,0.7423050615595075
2021,Western Michigan,4200,2935,0.6988095238095238
2021,Wichita State,4288,2674,0.6236007462686567
2021,William & Mary,3425,2165,0.6321167883211679
2021,Winthrop,5000,4605,0.921
2021,Wisconsin,6250,5351,0.85616
2021,Wofford,4826,3286,0.6808951512639867
2021,Wright State,4825,4395,0.910880829015544
2021,Wyoming,5049,2401,0.47553971083382846
2021,Xavier,4250,2222,0.5228235294117647
2021,Youngstown State,5475,3622,0.6615525114155251
2021,Queens University,600,0,0.0
2021,Hartford,4800,4448,0.9266666666666666
2021,St. Francis Brooklyn,3825,2512,0.6567320261437909
2021,Piedmont,400,343,0.8575
2021,Alice Lloyd College,400,347,0.8675
2021,Columbia International,1200,730,0.6083333333333333
2021,NC Wesleyan,1000,598,0.598
2021,Newberry,200,0,0.0
2021,LSU Alexandria,600,0,0.0
2021,Dallas Christian,1200,73,0.060833333333333336
2021,Bethel (TN),187,15,0.08021390374331551
2021,Northeastern State,200,0,0.0
2021,St. Francis (IL),400,167,0.4175
2021,Paul Quinn,200,66,0.33
2021,Champion Christian,1399,666,0.4760543245175125
2021,Western New Mexico,200,85,0.425
2021,Howard Payne,800,403,0.50375
2021,William Carey,400,26,0.065
2021,Sul Ross State,400,0,0.0
2021,Hawai'i Hilo,200,57,0.285
2021,Northwest University,1200,61,0.050833333333333335
2021,Jessup University,1000,422,0.422
2021,Toccoa Falls,800,662,0.8275
2021,St. Andrews,600,330,0.55
2021,Bethesda University,2400,0,0.0
2021,Oakwood,223,0,0.0
2021,University of Health Sciences & Pharmacy,200,200,1.0
2021,Coastal Georgia,400,108,0.27
2021,Kansas Christian,400,0,0.0
2021,McMurry,800,78,0.0975
2021,Nelson,401,40,0.09975062344139651
2021,Lancaster Bible College,400,0,0.0
2021,Bluefield University,200,0,0.0
2021,Mount Marty College,400,153,0.3825
2021,Dickinson State (ND),200,18,0.09
2021,LeTourneau,1000,677,0.677
2021,Loyola New Orleans,200,194,0.97
2021,Colorado Christian,200,92,0.46
2021,Tusculum,200,5,0.025
2021,Crowley's Ridge,800,504,0.63
2021,Westminster (UT),600,244,0.4066666666666667
2021,Florida National,1200,1060,0.8833333333333333
2021,La Sierra,200,0,0.0
2021,Southern Virginia,200,22,0.11
2021,Spring Hill,200,92,0.46
2021,Mount Aloysius,200,134,0.67
2021,Southern Wesleyan,600,420,0.7
2021,Edward Waters,200,68,0.34
2021,St. Ambrose,400,0,0.0
2021,Rogers State,200,99,0.495
2021,Hawai'i Pacific,200,158,0.79
2021,Dalton State,200,0,0.0
2021,Judson University,400,210,0.525
2021,Our Lady Of The Lake,1999,1208,0.6043021510755378
2021,Arlington Baptist,600,281,0.4683333333333333
2021,Campbellsville-Harrodsburg,393,220,0.5597964376590331
2021,Merchant Marine Academy,200,66,0.33
2021,Hardin-Simmons,400,0,0.0
2021,Southwestern Adventist,401,0,0.0
2021,Rust,200,39,0.195
2021,Webber International,200,56,0.28
2021,Virginia Wesleyan,200,0,0.0
2021,Southwestern Christian,400,151,0.3775
2021,Mobile,600,296,0.49333333333333335
2021,Benedictine (AZ),1000,647,0.647
2021,Malone,200,153,0.765
2021,Covenant,400,169,0.4225
2021,Warner Pacific,600,0,0.0
2021,Doane,200,138,0.69
2021,Concordia-Irvine,200,0,0.0
2021,Fresno Pacific,1000,733,0.733
2021,WVU Tech,400,0,0.0
2021,Vanguard,200,125,0.625
2021,Point Park,768,0,0.0
2021,St. Mary's (MD),800,246,0.3075
2021,University of Saint Katherine,2000,476,0.238
2021,Rhode Island College,200,0,0.0
2021,Westmont,400,349,0.8725
2021,Limestone,400,0,0.0
2021,Belhaven,200,0,0.0
2021,Coe,200,123,0.615
2021,George Fox,200,53,0.265
2021,Northwest Nazarene,200,123,0.615
2021,CSU Pueblo,200,0,0.0
2021,Adams State,400,63,0.1575
2021,Greensboro College,1000,684,0.684
2021,Florida Memorial,400,177,0.4425
2021,Truman State,200,8,0.04
2021,LSU Shreveport,200,0,0.0
2021,Trevecca Nazarene,200,124,0.62
2021,San Diego Christian,600,288,0.48
2021,Rochester University (MI),200,91,0.455
2021,Missouri S&T,200,0,0.0
2021,Central Baptist College,400,0,0.0
2021,St. Mary's (TX),200,133,0.665
2021,Mars Hill,200,159,0.795
2021,Carlow,200,0,0.0
2021,Montana-Western,200,65,0.325
2021,Lincoln (PA),400,175,0.4375
2021,Saint Martin's,400,0,0.0
2021,Mary Hardin-Baylor,400,0,0.0
2021,Mount St. Joseph,600,448,0.7466666666666667
2021,Florida College,400,178,0.445
2021,Texas A&M-International,400,58,0.145
2021,Regis (CO),400,0,0.0
2021,Culver-Stockton,200,12,0.06
2021,Phoenix,200,0,0.0
2021,Transylvania,1000,0,0.0
2021,Chowan,200,0,0.0
2021,Yellowstone Christian College,600,0,0.0
2021,Keene St,200,0,0.0
2021,Quincy,400,162,0.405
2021,Texas Permian Basin,400,40,0.1
2021,North Georgia,600,0,0.0
2021,Lander,200,0,0.0
2021,Carver College,4200,534,0.12714285714285714
2021,Flagler,1200,543,0.4525
2021,Simpson University (CA),199,99,0.49748743718592964
2021,Columbus State,225,0,0.0
2021,Greenville,598,0,0.0
2021,Emmanuel (MA),400,0,0.0
2021,Belmont Abbey,225,114,0.5066666666666667
2021,Bacone,200,64,0.32
2021,Washburn,200,0,0.0
2021,Purdue Northwest,600,0,0.0
2021,East Texas Baptist,200,75,0.375
2021,Adrian,402,0,0.0
2021,College of Idaho,1000,356,0.356
2021,Salem University,200,0,0.0
2021,Lewis,400,91,0.2275
2021,Fort Hays State,200,35,0.175
2021,Tuskegee,200,96,0.48
2021,McKendree,400,300,0.75
2021,Cedarville,200,30,0.15
2021,William Jewell,200,26,0.13
2021,Emporia St,200,21,0.105
2021,Freed-Hardeman,400,214,0.535
2021,Lee,200,0,0.0
2021,Olivet,400,0,0.0
2021,Newman University,200,0,0.0
2021,Catawba,200,0,0.0
2021,Midwestern State,202,0,0.0
2021,Whitworth,200,34,0.17
2021,Calvin University,200,0,0.0
2021,Wingate,198,0,0.0
2021,Benedict,200,0,0.0
2021,Bluefield State,181,140,0.7734806629834254
2022,Abilene Christian,7301,6507,0.8912477742774962
2022,Air Force,5799,2779,0.47922055526814966
2022,Akron,6825,5598,0.8202197802197803
2022,Alabama A&M,6100,5842,0.9577049180327869
2022,Alabama,6624,4438,0.669987922705314
